,Carcinoma_AGSCC_2_10_tumorales_mieloides.csv,Carcinoma_AGSCC_2_11_tumorales_mieloides.csv,Carcinoma_AGSCC_2_12_tumorales_mieloides.csv,Carcinoma_AGSCC_2_13_tumorales_mieloides.csv,Carcinoma_AGSCC_2_14_tumorales_mieloides.csv,Carcinoma_AGSCC_2_15_tumorales_mieloides.csv,Carcinoma_AGSCC_2_16_tumorales_mieloides.csv,Carcinoma_AGSCC_2_17_tumorales_mieloides.csv,Carcinoma_AGSCC_2_18_tumorales_mieloides.csv,Carcinoma_AGSCC_2_19_tumorales_mieloides.csv,Carcinoma_AGSCC_2_1_tumorales_mieloides.csv,Carcinoma_AGSCC_2_20_tumorales_mieloides.csv,Carcinoma_AGSCC_2_21_tumorales_mieloides.csv,Carcinoma_AGSCC_2_22_tumorales_mieloides.csv,Carcinoma_AGSCC_2_23_tumorales_mieloides.csv,Carcinoma_AGSCC_2_24_tumorales_mieloides.csv,Carcinoma_AGSCC_2_25_tumorales_mieloides.csv,Carcinoma_AGSCC_2_26_tumorales_mieloides.csv,Carcinoma_AGSCC_2_27_tumorales_mieloides.csv,Carcinoma_AGSCC_2_28_tumorales_mieloides.csv,Carcinoma_AGSCC_2_29_tumorales_mieloides.csv,Carcinoma_AGSCC_2_2_tumorales_mieloides.csv,Carcinoma_AGSCC_2_30_tumorales_mieloides.csv,Carcinoma_AGSCC_2_31_tumorales_mieloides.csv,Carcinoma_AGSCC_2_32_tumorales_mieloides.csv,Carcinoma_AGSCC_2_33_tumorales_mieloides.csv,Carcinoma_AGSCC_2_34_tumorales_mieloides.csv,Carcinoma_AGSCC_2_35_tumorales_mieloides.csv,Carcinoma_AGSCC_2_36_tumorales_mieloides.csv,Carcinoma_AGSCC_2_37_tumorales_mieloides.csv,Carcinoma_AGSCC_2_38_tumorales_mieloides.csv,Carcinoma_AGSCC_2_39_tumorales_mieloides.csv,Carcinoma_AGSCC_2_3_tumorales_mieloides.csv,Carcinoma_AGSCC_2_40_tumorales_mieloides.csv,Carcinoma_AGSCC_2_4_tumorales_mieloides.csv,Carcinoma_AGSCC_2_5_tumorales_mieloides.csv,Carcinoma_AGSCC_2_6_tumorales_mieloides.csv,Carcinoma_AGSCC_2_7_tumorales_mieloides.csv,Carcinoma_AGSCC_2_8_tumorales_mieloides.csv,Carcinoma_AGSCC_2_9_tumorales_mieloides.csv,Carcinoma_FAHNSCC_14_1_tumorales_mieloides.csv,Carcinoma_FAHNSCC_14_2_tumorales_mieloides.csv,Carcinoma_FAHNSCC_14_3_tumorales_mieloides.csv,Carcinoma_FAHNSCC_14_4_tumorales_mieloides.csv,Carcinoma_FAHNSCC_14_5_tumorales_mieloides.csv,Carcinoma_FAHNSCC_15_1_tumorales_mieloides.csv,Carcinoma_FAHNSCC_15_2_tumorales_mieloides.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_mieloides.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_mieloides.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_mieloides.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_mieloides.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_mieloides.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_mieloides.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_mieloides.csv,Dysplasia_FAAGSCC_13_1_tumorales_mieloides.csv,Dysplasia_FAAGSCC_13_2_tumorales_mieloides.csv,Dysplasia_FAAGSCC_13_3_tumorales_mieloides.csv,Dysplasia_FAAGSCC_13_4_tumorales_mieloides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_mieloides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_mieloides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_mieloides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_mieloides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_mieloides.csv
Carcinoma_AGSCC_2_31_tumorales_mieloides.csv,991.3347564425729,1267.2859738698721,1654.579975250982,939.0085328311178,1311.0413277461791,1349.0759850974196,764.0076345782069,1016.5220841325817,1176.7132813167602,803.4386758915753,3131.895378532631,1793.2888735472416,1685.8224317210552,1281.0889935894497,1022.1022421340067,1322.5768981208669,1415.7996249067864,1571.233222652344,1693.5563446710485,1209.3979916507674,1125.2605154988457,2806.403993559615,951.5219808089678,0.0,1510.0047643393484,1527.1165897011526,1555.917560429084,2419.5247690970637,1453.9895357245182,819.463748097857,1084.0377995805547,1791.569532647747,2568.638935752612,1176.3452447941538,646.6499998119021,762.1580133295687,867.962317227736,721.6157724444641,796.5166655969554,871.1838037469194,1045.9486371250393,1254.9764220488119,2100.689845551355,1592.742232503791,1006.5220650105672,2461.213260825336,2925.449924221541,1228.947535368373,2519.74575980453,4066.118735953525,3839.9252010371247,3003.4721623567825,2733.263415771695,1419.9401287459923,2461.536681866907,2841.058969695023,2507.5273307358198,1508.4215185106916,3523.1216653473402,2209.4082714661054,3761.377115291256,3951.4187270652087,4633.370466621094,1484.251523075792,915.0461233660637,3310.8263235209934,3022.564474186379,5238.253564294685,4830.259549580401,4478.886827878941,3678.8224098691903,3587.76218521614,3832.8988384295744,4101.223255001878,4532.653742420015,4450.871752878186,3106.0153191789323,2111.027011428475,2712.410915259191,3802.111021020815,4366.2551821995185,3539.091161167816,4279.329600314945,4185.458664571624,5898.088329037793,3776.6569755604996,5254.644371910964,4707.8778491560615,6343.542987242536,4907.98021850072,5218.38164203929,5595.003381067095,5690.149899231737,4809.116510961194,4988.4971971368195,4177.299618474745,2112.3778407841287,2229.5294024764235,2673.11457988946
Carcinoma_AGSCC_2_32_tumorales_mieloides.csv,1960.6593541051238,1994.7764144037476,2653.5165334453836,1834.4238820821752,2247.773384687934,2415.9790121348433,1480.8885365649642,1722.0885766259273,2159.841644832537,1373.7339934131214,3895.4785914997165,2917.3405977094667,2682.7469814961123,2389.084508583174,2133.4161317281623,798.7567314847432,701.0838467480161,2599.754349269444,2772.246185107613,2205.476211266106,2155.562376314238,3530.508627136761,1893.7066111500367,1510.0047643393484,0.0,2477.0447142686116,2539.9844854741755,3450.4459730700573,2656.7793110873913,1526.336319351788,1617.6708198794317,2801.7274457655267,3388.6189871716883,1007.665528571826,1533.478259055481,1524.768013774737,1658.8381618889796,1326.4676161609702,1637.4256900622204,1729.601701900061,995.1922505257368,819.3998566565373,1839.1664831612418,2405.909190412079,1399.082534033324,2872.361657374936,3479.9380766738773,2162.233236157651,3408.289327139062,4657.437815807345,4321.178563860609,3539.079515830135,3344.5377959044654,2161.941771323369,2793.6520696565685,3156.3623016013908,2994.100225945263,1256.8798828441043,3835.9195549375827,2803.6489277531978,4283.47835104027,4821.965081557957,5384.638779422821,2396.458138531178,1812.2435314093157,3507.9598682491905,3255.8398364488985,5244.169208112599,4902.38031841203,4533.467355576351,3822.173349053159,3771.902215549096,3973.3566803425556,4196.4523162834475,4581.086047603179,4454.215388542384,3250.751030559969,2177.570522820046,2778.4347443259044,3912.193517275112,4325.3534276018445,3721.8000941397613,4321.275285496958,4164.274496688016,5843.226042817151,3754.165025617461,5117.5456409759845,4619.19994177286,6275.970529497809,4855.600355967991,5110.531650978333,5555.159380824297,5738.389540448563,4729.634129918093,4869.363952917067,4288.093097925167,1796.2639319121683,1746.7125053309435,2699.8969213379846
Carcinoma_AGSCC_2_33_tumorales_mieloides.csv,1481.8751265752078,1187.7867330656923,1110.4465397406443,1258.8012696898286,1151.6800123396968,1346.6172152028914,1455.285585593388,1947.6173150098364,1167.3725217165209,1481.3380083954125,2092.942369168762,1362.207262959402,1562.22475242808,1272.003005944973,1364.901123534601,2471.617711932558,2315.65660727673,937.514787234546,1009.9118840863105,1374.4759648367908,1021.5694513875503,1915.482574929751,1423.1672910250027,1527.1165897011526,2477.0447142686116,0.0,909.2399036691295,1364.7883816600415,1473.2409037715736,1515.0560733282912,1394.0118099871474,915.579423495822,1548.7263443509955,2258.9469373787065,1416.3874144696936,1405.9273838550096,1650.8291237081903,1559.2136410904466,1252.0499830834428,1300.888415473037,2059.8146285667503,2195.0178716545233,2402.6373286877047,906.4182121409244,1392.8105175952708,1860.6893670106601,2091.8238302540585,1279.798053714225,1474.645100941939,3099.579157215406,3008.8320280034063,2262.676359518952,1841.4558999432268,1048.8744414059208,2042.0751384245482,2280.0809002540777,2029.865564644367,2002.6003109757855,2917.3049096427626,1823.487441314225,2995.432072866567,2773.380482427616,3423.2243208040873,1032.1564947252496,1136.5488702469288,2985.085595658898,2596.4049229695047,5225.8219411358195,4762.743253777309,4475.657488123401,3530.1547329237137,3197.973565686353,3647.8473601446676,3967.0572568069465,4535.048784668688,4502.377071045582,2763.1207918070104,2061.095495171937,2463.678961999018,3657.9205863221464,4424.769936447205,3338.9991316379874,4237.702619907627,4259.690990087395,5979.172257994679,3815.288199291598,5357.722010975691,4814.801443529375,6458.701960783418,4992.328584705247,5332.12562216693,5672.200382683333,5711.257296212329,4904.464862266095,5095.4876132680165,4081.100091449524,2318.8339057555168,2533.219096031568,2569.6959466180983
Carcinoma_AGSCC_2_34_tumorales_mieloides.csv,1559.5625914441305,1108.4040485715843,1315.6485831411933,1231.1093143087912,1293.1909628178885,1472.1745581699824,1533.5164892693128,1973.6936138342576,1264.7707912162655,1582.7097634359225,2042.685149898787,1336.2647228293513,1685.6897646455377,1358.188315030473,1342.0929769228753,2539.219434814262,2428.99656820138,1200.7465061610128,1210.3669166056768,1449.074866331851,1045.40287228013,1901.3342924183582,1488.5329422040295,1555.917560429084,2539.9844854741755,909.2399036691295,0.0,1369.7072124982706,1522.682161216947,1549.1880323031346,1373.330107036102,912.078942109632,1615.7093435864683,2338.1362671142947,1466.7537058097232,1449.3580468413143,1731.855828055906,1623.1676955508628,1311.0297451259103,1385.3076216836284,2114.960866293063,2250.996692802906,2432.0533135093674,1140.0652711349635,1443.4584532992544,1835.857597882377,2142.5188057100963,1361.2936185559588,1685.2695247074857,3036.4727599859034,2937.0257629916982,2229.8867430628466,1835.7869378053747,1003.474363684967,1905.8628579004358,2202.933616650075,1867.1746587448908,2052.8813854111545,2810.283596308657,1589.0734155536443,2915.8575784674745,2750.6656239041004,3475.3941169306595,1187.5635111551258,1213.4037209667122,2932.329036676846,2550.4019806514843,5085.696074090398,4613.345489198243,4279.917822034113,3373.138355340221,3053.8107125663923,3471.6235172933307,3758.6858828113295,4349.247944790833,4352.789643036033,2797.24153176929,2151.6839230564806,2517.6624439041343,3520.898986145556,4341.698605188967,3161.1312029153696,4113.331803946723,4151.411142123203,5890.245082583531,3684.054896401796,5376.16501410266,4752.55851084663,6365.477648689293,4905.792781148776,5307.86781956534,5555.808839926149,5528.550347265119,4833.606350745588,5066.555101121863,3916.930758587681,2390.583022234306,2614.0249860128306,2584.6942501589733
Carcinoma_AGSCC_2_35_tumorales_mieloides.csv,2286.582826036315,1778.0225171862742,1423.974179565466,2024.3358985374846,1773.8667886768785,1918.9251174543135,2330.8642984849,2760.2781310168716,1906.737972412791,2416.2010876494205,1860.980366447702,1637.4674073047436,1969.956972423601,1980.3291562464976,2012.1946511004521,3427.8196733622053,3290.2397373453223,1377.7064348311628,1323.093247743664,2065.5098626681934,1714.7903897914807,1705.9938399721125,2226.787531419342,2419.5247690970637,3450.4459730700573,1364.7883816600415,1369.7072124982706,0.0,1931.1519179702436,2322.0925214012545,2214.3341071452282,1234.9332960741142,1177.1143357174963,3174.554322401719,2299.913886014147,2264.419322528711,2537.710520444405,2476.748555846168,2132.6108748672705,2135.9137452370437,2966.8333545802134,3102.440286345784,3171.236477927577,1410.9378071098613,2271.448214161995,2218.400520065597,2046.9985220536857,1944.860064962819,1218.8059292959388,2743.054951734769,2668.668230840766,2496.2544703990825,1860.417653629144,1836.0796497288156,2453.68877075724,2602.629512044163,2271.328399159191,2945.4493624949077,3149.0564321769007,2137.139528506292,2919.2493330622715,2080.5911484853355,2858.3621496520923,1508.3748085323023,1991.3762968770188,3288.274946757617,2846.2606908628277,5667.717757766984,5176.231552793483,4849.9939729584785,3875.881350754736,3445.9498129234944,3978.978212503567,4263.229483309199,4888.906558102128,4932.312567622931,3135.98833786041,2677.9060521684696,2977.4652088672083,4047.115637980168,4939.628997673203,3673.7769165715904,4660.704309271457,4757.00260100195,6463.627640633423,4298.471150006839,5868.495282723328,5305.323370638498,6931.672351144489,5487.800050848473,5818.130771029534,6164.434433263864,6104.45318182288,5397.580490771287,5584.21700530132,4384.2678092147735,3064.43268973857,3307.6062574064485,3149.0514768829717
Carcinoma_AGSCC_2_36_tumorales_mieloides.csv,1035.7375170398623,1616.6731683535218,1118.0242894880766,1392.591604697333,1027.4736061055305,749.0926868476265,1432.4557304909097,1380.10664251003,930.1181319089249,1614.9459530963863,3110.3491326103867,1043.2017436462988,941.727827526089,803.0787677060341,970.4577909584578,2407.691790666913,2445.406327098593,1225.701427922419,1108.9420823871392,895.2898646389314,1126.4061603872428,2778.7999385988396,1049.392190677618,1453.9895357245182,2656.7793110873913,1473.2409037715736,1522.682161216947,1931.1519179702436,0.0,1418.440151947568,1845.963771435091,1577.1950097807899,2393.3541498125046,2125.2276245990697,1379.2720392535423,1486.6077120139287,1524.7266414297198,1555.7422795949628,1343.8491952341362,1223.1705578685596,2053.504326303192,2292.9919917024517,2959.704291252334,1565.2471998793344,1748.1508236978084,2820.386233263971,3039.778741326336,996.8380760014753,2328.3300627578055,4065.990278129163,3934.4725767577097,3189.125416486516,2829.24241906391,1744.406717438168,2892.8745762615154,3219.550409447553,2841.546617766101,2519.3323402794376,3858.1265661722728,2553.4626004865645,3925.374950897786,3583.7455089507007,4416.195092106117,1646.7955827620822,1389.1668584781617,3747.5501477403477,3424.537631944122,5804.231456046695,5378.745631343958,5036.938744756228,4221.599006089191,3993.9346142006125,4340.627010656076,4623.231368857111,5103.325715505545,5010.292166884689,3518.5907709116073,2685.903586392061,3198.7714690804937,4317.148181280371,4954.321015702902,4053.0914561871355,4843.6362415176145,4778.712561424895,6471.822179512999,4350.400295283015,5833.473481717108,5295.549925032071,6935.88951395988,5483.1362913885305,5801.729447440063,6190.47720775391,6244.561502041267,5386.759688321412,5575.928643467252,4739.545429378951,2898.194024698917,3091.376082161121,3314.638301034977
Carcinoma_AGSCC_2_37_tumorales_mieloides.csv,896.5891499794609,1245.5039448367138,1452.0670967854717,915.3254386306514,1108.933675089695,1207.8696638988283,725.0555774938947,1074.5749988193934,1044.4089804889454,838.7546175704434,3127.92760258363,1747.6247713947878,1485.9448350244977,1250.3946114447813,1083.315314996842,1362.175803618606,1341.9266183851994,1417.9364812574458,1601.7102446895867,1057.6230929867106,1091.2318708000885,2780.978526560527,858.7371086313602,819.463748097857,1526.336319351788,1515.0560733282912,1549.1880323031346,2322.0925214012545,1418.440151947568,0.0,1061.0468521443247,1781.8847413746,2495.853428392907,1212.2178375101446,731.2228754077935,790.5266192374077,887.9478275665634,785.5854792806032,836.8863416297305,773.4635656568452,1037.7712983585936,1212.0719084282293,2216.5190639935963,1439.5092442010887,1014.8381485234038,2515.860870522918,2903.305293705882,1101.0115651019155,2433.238631628664,4051.0656034885183,3799.3293784977177,3019.9634958169568,2669.9550423128508,1424.41828163857,2558.5702329004957,2851.2072142378684,2619.6519082028176,1575.4755084216133,3567.1823433282298,2292.4954356364665,3813.687326310517,3901.2062515529983,4584.082597473512,1431.226607086226,909.3946804774449,3487.1355915245326,3132.665078663296,5482.384087693033,5065.029347031925,4753.594414365934,3924.9431339559605,3739.384484045122,4053.758635326455,4343.056791077693,4797.639780105193,4685.164439827607,3217.752580877835,2075.7621057853225,2799.3395587386303,4019.638030099121,4570.903602483879,3792.951664047696,4520.404823012387,4402.317385991107,6102.455245151608,4003.9594106012955,5374.414526331577,4878.535629568794,6531.221089137846,5093.846638650713,5349.842048874144,5812.507318068126,5975.107278838724,4982.4194980458415,5124.023970230888,4434.692058666445,2142.563764006367,2239.410445390781,2863.131808196165
Carcinoma_AGSCC_2_38_tumorales_mieloides.csv,1549.7280357590894,1032.0080083606674,1826.9572739148568,1101.1633170375064,1640.2553774921396,1751.0949195068292,1148.7720014597671,1625.6171185387846,1492.7582552131287,1054.528687032533,2672.4413097127676,1992.464803087045,2121.6059239648093,1608.0245712735073,1504.4874473804762,1659.083913046139,1504.869951197669,1698.1179827526776,1841.5548649019167,1654.2132789284137,1249.9731893756605,2328.1726924730788,1458.9385476685588,1084.0377995805547,1617.6708198794317,1394.0118099871474,1373.330107036102,2214.3341071452282,1845.963771435091,1061.0468521443247,0.0,1608.0356741085375,2170.3719548781733,1548.8795931911257,1076.8257471136053,920.199997223872,1351.0113219165144,1086.7696070787872,1079.51190425782,1248.2111790054091,1287.4859770849512,1387.3798713435958,2135.194690619986,1543.1540893102094,1008.45649841417,1903.699796818226,2387.614945062655,1673.4056662230448,2206.7832096810234,3503.4044081032457,3257.640453371155,2512.563466891932,2165.8958636157004,1183.5876736040939,1979.0824909240814,2281.4745537846156,2086.7736130967214,1471.0829276095926,2996.713674589119,1876.7500182328154,3282.68023137069,3563.0638631604024,4136.749109433016,1325.2607393297126,999.8211148147523,2910.556046275121,2547.2738576596994,5133.06505504914,4661.2776893888795,4368.0792184873235,3411.569440807388,3155.5312399223467,3540.5539189759465,3855.019197447537,4434.774745576578,4444.180660289133,2717.3260987319077,2032.7728888550591,2409.429045596197,3589.9458975828256,4369.128568465681,3239.3681137655603,4129.738131743899,4191.5814802977775,5955.702913803762,3740.6488025656245,5362.341230135514,4789.057634862044,6426.3132778916115,4959.856210820496,5321.222856236574,5630.389277025467,5622.731011001995,4875.296699114869,5094.11219319365,3961.74814710952,2055.158929330436,2186.6808677243175,2412.667340856818
Carcinoma_AGSCC_2_39_tumorales_mieloides.csv,1739.8318247792824,1354.1011792261684,1286.8385192364751,1458.783875647344,1400.9973883764499,1563.373312894117,1756.4797361057654,2212.343434228121,1414.7908858429582,1802.1164788027954,1941.2046687767436,1386.601686075532,1729.7093448401056,1502.0133430725205,1494.6147857000592,2780.831121938416,2661.621569382707,1177.8583377367281,1128.546135244433,1611.3688390879238,1168.2762213554681,1725.457806021403,1659.2196117434326,1791.569532647747,2801.7274457655267,915.579423495822,912.078942109632,1234.9332960741142,1577.1950097807899,1781.8847413746,1608.0356741085375,0.0,1438.0304955791587,2546.8747410971005,1687.3121392944288,1673.2863316905841,1944.0887468411838,1873.3529236881973,1547.0537576123181,1565.02117258861,2392.47204582331,2539.9351586739276,2674.276601606109,1151.3148142636092,1705.4071916379269,1826.7962061107344,2024.4429574474495,1516.4489454277527,1466.944208109859,2886.118379539614,2811.072019571029,2221.992150761998,1706.5033438126836,1213.0132099712132,2016.540477518325,2173.5082542426226,1905.671184787502,2357.257310442086,2809.063587060115,1739.5169129677536,2840.7291881267815,2531.7042787170617,3287.2731402613545,1123.575601625633,1396.9041531839443,2962.9193252043888,2588.7870872399267,5271.74742628706,4822.707376889966,4481.661828454107,3485.852178596248,3096.5290373532516,3621.721550714977,3907.3293430869717,4539.322690256922,4554.396154800324,2886.5253686210795,2326.6984929657688,2685.082389237369,3701.3269887174456,4569.381204070516,3313.3023275683854,4277.009751474157,4364.191187432279,6115.910339565294,3903.1744911269952,5576.133577171159,4980.339082407167,6615.846310217094,5141.739762865995,5549.636727341518,5789.532935264425,5726.1840512775325,5074.229117748444,5307.305685531822,4019.381173296797,2625.9980060737153,2849.643882242888,2738.9828424143925
Carcinoma_AGSCC_2_3_tumorales_mieloides.csv,2599.45325069931,1922.602594056657,1887.4047915906735,2258.3923805243326,2190.746184655506,2367.1531225384197,2508.2471954763646,3079.12849960293,2253.837297844235,2499.4365657987814,1344.6090861278203,2220.478549546557,2483.136103061366,2350.1187208880697,2402.632118116732,3488.0938701918053,3248.4577496089373,1813.3970284748436,1788.0557984243908,2464.7566094053163,1989.9467184736643,1173.5218230412158,2532.373750060846,2568.638935752612,3388.6189871716883,1548.7263443509955,1615.7093435864683,1177.1143357174963,2393.3541498125046,2495.853428392907,2170.3719548781733,1438.0304955791587,0.0,3305.671207904914,2441.32440797514,2389.9721968638105,2754.540249433924,2649.2711515726933,2336.4783249009533,2402.2540894627305,3028.417071937449,3074.232152561368,2903.6972422235717,1485.61684869771,2222.9621340555204,1712.40062893002,1425.5616221883324,2365.576515296036,893.8397849691015,2120.6398440530647,2162.5629706151135,2030.4087348606965,1408.5040558337728,1842.9415231114465,2057.4955969137677,2088.3533796005136,1838.187054476745,2819.179315074233,2620.82983885054,1951.6590832447064,2377.236645927342,1864.2774180405563,2396.0463957816582,1621.3993486142108,2179.6353400154167,2795.497674924153,2406.219660008108,5324.061028236734,4845.161553695838,4513.146443575819,3433.075857406559,2999.613824916941,3526.608440093579,3886.099386478876,4576.80497524446,4662.289866932209,2729.2219995352407,2364.2189821963007,2589.0449486441707,3695.3810488261624,4628.585857604986,3269.6076917704067,4258.902931103325,4444.869246843535,6220.336676135455,3990.4168394778844,5570.460565845884,5039.240482701912,6684.857703788162,5213.761453846932,5544.058258820677,5901.733927545716,5788.123591464662,5126.503291090162,5319.86583409996,3983.307100180704,2760.185006845437,3009.940959649012,2755.0503136334887
Carcinoma_AGSCC_2_40_tumorales_mieloides.csv,1460.4084839613395,1872.89018725658,2318.176750261385,1570.9152036725036,1867.4966428932407,1953.7437065091551,1237.168836959942,1184.4521774004877,1732.2578177537175,1108.1806040854792,3828.13420510946,2500.7425561044306,2240.5563643877076,1898.4788567887333,1656.6680641217904,792.9861930056385,933.6228500836605,2298.621681624663,2445.059543686725,1782.645465484264,1855.121088350347,3539.8275991901482,1429.788089901513,1176.3452447941538,1007.665528571826,2258.9469373787065,2338.1362671142947,3174.554322401719,2125.2276245990697,1212.2178375101446,1548.8795931911257,2546.8747410971005,3305.671207904914,0.0,1186.4155252097296,1231.135891407111,1236.553083089235,1014.2443461432164,1312.687599382904,1410.9294855605565,905.3959623815924,981.9591038266177,2042.3327183846725,2268.1420562757057,1390.5881950242945,2962.460444890337,3516.5505463806717,1813.236443012061,3281.9865579493435,4698.874444648508,4390.117466871916,3579.4083886116805,3354.103035095213,2052.4708571186384,2880.640602857865,3289.6859105938693,3077.173297179171,1534.700447969496,3973.540608298824,2802.163551067545,4370.050822088155,4729.863927624203,5339.908158534127,2173.162008733061,1543.8282576022398,3634.7881416510363,3393.8927776317,5402.680956820296,5073.423334150308,4671.182893809941,3982.3178492379134,3931.480626803067,4111.024969664417,4356.8336647216875,4740.896999297107,4603.999027290828,3395.8495078515566,2317.940022880098,2951.058794671335,4072.8394909115464,4473.984819892105,3876.471990150477,4480.147935056207,4307.5185369125675,5964.168152719767,3903.634890419757,5250.524827855881,4762.283508494579,6408.2873643764715,4990.665676196451,5234.804929552131,5695.153520948351,5879.729731284024,4865.723013981593,4993.927568007079,4461.102112684369,2061.2466802742156,2106.4328702714956,2918.8889988429573
Carcinoma_AGSCC_2_4_tumorales_mieloides.csv,929.6323851204048,1162.8986895250996,1492.8044223320276,881.5046040594216,1182.0596334755528,1216.990756233239,729.402909597479,1025.0780899266238,1026.856443234383,783.6322016266352,3038.320609828726,1698.158395962398,1533.6034180337429,1189.0287715413108,961.2787198499622,1378.84695441893,1400.3143302561507,1436.9224901986609,1559.651702488845,1087.8288862928607,1051.8795700038008,2737.2658598168537,842.8477878630088,646.6499998119021,1533.478259055481,1416.3874144696936,1466.7537058097232,2299.913886014147,1379.2720392535423,731.2228754077935,1076.8257471136053,1687.3121392944288,2441.32440797514,1186.4155252097296,0.0,735.3222627118199,847.0840222891782,705.1948382027558,712.231055393679,761.9149701980991,1058.7676220339636,1261.9548511636112,2089.673422014113,1438.7791072992165,977.8154338628538,2416.4138578005027,2842.5631384085896,1122.7191782766604,2382.3348509101543,3980.1660191217393,3769.8645848296355,2932.8159891698733,2641.5381251390477,1321.3387878398378,2415.964594639855,2776.883080510435,2492.773319273321,1524.822093264527,3471.6311142132513,2180.917668486698,3733.3654362486145,3807.670326385951,4505.206231520918,1396.6006138365403,917.192997313023,3299.9030846879946,2984.5564258872796,5265.182777652559,4839.9067135844225,4523.982601573286,3705.295976914459,3564.5910951120263,3825.5550436690532,4119.283006753177,4571.932025594126,4473.052091755605,3042.7146701358943,2031.9716484613439,2646.6154458790884,3804.0948942150867,4390.6745365468105,3560.0359116841573,4297.666741138584,4217.230849154362,5923.183543613278,3804.296887156026,5224.344915207745,4711.474227217307,6358.279186160828,4933.550061416794,5198.702707577326,5619.8992311616685,5747.9939083583,4798.761659285927,4973.013505047372,4213.666508819722,2047.596655507028,2193.9129261398716,2677.805951422674
