,Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_11_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_12_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_13_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_14_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_15_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_16_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_17_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_18_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_19_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_20_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_21_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_22_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_23_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_24_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_25_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_26_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_27_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_28_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_29_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_30_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_31_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_32_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_33_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_34_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_35_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_36_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_37_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_38_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_39_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_40_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_linfoides_no_tumorales.csv
Carcinoma_AGSCC_2_32_linfoides_no_tumorales.csv,1957.7877788018627,3750.330002023924,1754.8909879810562,2682.3353429525905,2233.182525703518,1956.2044622690191,1889.8307477134322,730.1440357189065,770.1071085878622,1473.6294547381128,inf,1841.5384762461388,1212.414764421674,2336.8079879122924,1776.3139560890215,785.3097175256812,1132.0762634961425,1700.548990172249,1306.7110690394425,810.1446962853186,1729.9358464191425,1147.3336417234686,1239.3567567595694,1264.3878412070562,0.0,1602.0251754207106,2565.269652023211,1325.4164455225896,inf,1248.6814211440994,1318.0886255828182,1702.504921878114,2207.9636637848125,922.5932641979658,2094.905443312101,1678.8085318208064,2201.5020299907114,2781.7064447214093,1897.181244969058,1441.7939778645355,2687.7532636517903,3182.8616131838135,8535.561188353058,2935.4376694922385,4687.88280942053,7398.905130349769,6278.649325231363,2495.893373300375,2307.167206336371,7326.598984246617,10146.826341719501,7929.29502891791,7106.141859908815,5931.312371578226,10081.481998130883,10247.728172852583,9319.579371362088,7806.606444763864,13096.583571197367,7684.571780005796,13225.45530948822,2182.5106519700958,3203.7900124303596,1862.3624489465235,2322.990692672893,14296.487245803173,12052.461988920692,25607.80807676936,23904.70376194371,20324.994775195824,16554.575417848202,14748.669738921539,17117.393434973656,18137.17001338858,21755.25802094679,25176.157645008665,13249.242311326636,10149.95539806877,12576.04725345277,20180.09829768708,27430.106247870226,16355.314286130018,23185.79302311425,30852.551780517933,30568.735207118127,19247.35676496574,42665.28115404558,27200.729525114366,32779.64682213045,32193.934995539646,33607.95472394209,28819.878019518284,23602.878199492352,34454.2556076527,31930.51461056453,18613.812192625675,8685.693088430548,8556.225103286295,12189.288410382738
Carcinoma_AGSCC_2_33_linfoides_no_tumorales.csv,1410.893601829015,2275.1044507559745,1729.289599938768,1694.6266223298974,2116.3843151835704,1457.4449314955095,1701.2277946609515,1433.8350713797017,1218.0000299086194,1226.5192954350846,inf,1838.5669615994243,2038.4212430940609,990.121027082251,725.9795871374145,1711.6088618968945,1327.3368147121435,1356.0123540332952,1415.4683992802925,1653.369307074669,902.4939691853975,2144.6013355171035,1650.0082084109708,1354.040981961302,1602.0251754207106,0.0,1293.641389076965,1506.828463639107,inf,1564.8409777441427,1259.322337697138,2335.615717944336,2104.930198582459,1146.097607807038,1310.4536716432121,1240.3523408570134,1513.5519214644037,1705.3406507764957,1117.7955872436164,927.0951176565488,1680.34401987191,1973.758381013705,7196.64935799409,1668.811903079253,3242.351132409638,5977.335764166126,4747.654521475148,2246.5434514666,1873.412090533087,5748.360898881542,8581.339145192807,6422.1765641121965,5657.837428111869,4440.360833325503,8580.782032229305,8782.609483326687,7778.966480419691,6384.694106369828,11525.01523501281,6140.774605149549,11977.48630752061,1451.4497711861486,2059.128702504577,2134.3911972413857,1534.838853667783,13554.1679296492,11057.608703552169,24262.065294545755,22602.693637646626,19152.315120240404,15303.193568159379,13497.02849522295,16132.069475868424,17061.248497277156,20345.646475471534,23958.917066910617,12609.952325514596,9383.676486554652,11851.236001156285,18921.3482419495,26046.507761251738,15202.503972761353,21939.248991134715,29601.080210193915,29134.245381421173,18342.86835596382,41131.85062513306,25765.165903394005,31230.174209870547,30639.51925211608,32037.470189684682,27280.33491428587,22157.415544798732,32910.18403261173,30490.266264067446,17346.13023912027,7747.53105775443,7577.984545528633,11202.728084201799
Carcinoma_AGSCC_2_34_linfoides_no_tumorales.csv,1352.2531883482716,1467.4857368895455,1877.6691126480835,1545.852045580703,2044.717493234454,1558.8164755801108,1757.8910168052912,2550.091405435978,1931.9283802700643,1514.638939275195,inf,2899.752547116139,3060.1782597312504,733.4040629706981,1330.2309445992573,2600.6554799853848,1660.6349863793648,1682.9779602889494,1792.499810700299,2613.918316132035,1207.3185973347506,3154.2736039518722,1838.4917677944104,2134.7467936692087,2565.269652023211,1293.641389076965,0.0,2406.0818644196092,inf,1866.5949145519464,2088.9842080726025,3045.4253832111253,1968.4395143218085,1878.6162203387516,958.2738615785784,1449.4018957068038,1613.9076974517825,1386.333972284905,1201.4211058220167,1768.0845058816137,1585.8782892206204,1884.477777725112,6930.890905908443,1355.0307736857364,2669.2612260414467,5560.046151846328,4020.711904344706,1913.9202218640746,1460.274525240308,5004.871631790331,7742.129816726203,5738.274523297983,5019.898238533938,3441.654729692478,8064.077050421336,8177.85573562673,7047.4265966644525,5863.764661104146,10669.549338923323,5668.995168484449,11918.25277404022,2113.831028962297,2229.012152618582,2201.6335991204232,1347.1799208305017,13720.075019451288,11029.938608577058,23879.15700197543,22281.93092967527,18950.388583468703,15081.395984503712,13310.7976231426,16115.043815834797,16948.336780020607,19981.608470081443,23754.44841387085,12927.57033846522,9485.147322179257,12045.857846396653,18643.71995542033,25610.3555733316,15052.772319691985,21669.14275414743,29313.583647758656,28539.75500064686,18348.494999202063,40290.13776105847,25235.609243403764,30258.5393882948,29703.887307265435,31147.737091261093,26517.724009068806,21142.176528707074,32063.10430260816,29888.209398138864,17043.91820272702,7690.410954949924,7551.44186825831,11209.289582266705
Carcinoma_AGSCC_2_35_linfoides_no_tumorales.csv,1720.6793818706387,3361.6384509682202,1699.4248753186093,2193.1338764806565,1797.9442991652822,1928.3751898527798,1567.0841272225398,1054.9762671167678,922.4633498016951,1258.3031175113645,inf,1567.9832119543726,1104.1655812716424,2129.28995002308,1877.8997077438812,1215.6647744825623,1057.3742100637692,995.116994899155,1405.1274667492864,972.9142147219901,1448.0129032912378,1363.5207174915997,1251.2812549767966,1289.0901031647286,1325.4164455225896,1506.828463639107,2406.0818644196092,0.0,inf,1389.5558011368119,1075.3220937052133,1605.1175599934204,1878.4489724143384,851.8691093896036,1780.4819384698555,1122.662717341512,1995.338125292542,2317.3877423234885,1618.6687908141153,849.7387970174387,2235.3985912391827,2594.5818392906376,8203.356665957699,2427.3803920465925,4192.953361447402,7022.720893205983,5717.088033633639,2382.3445397173596,2061.5973597902494,6881.832695272581,9561.536056982424,7358.512201566399,6751.282231608354,5628.2644933199235,9520.87707804204,9724.867932059204,8712.961310613127,7393.894713081169,12542.160442760745,7296.5870102298295,13114.766605513329,1833.3195417793856,2898.666593066268,1919.1021021753563,2148.8711458851153,14324.209071729749,12008.990241735639,25261.97475386636,23615.571540452504,20173.30819908097,16316.626408095242,14505.709507743983,17044.360974482843,18046.16523548037,21335.389178750986,24977.789782552285,13300.785371645608,10179.852735797946,12610.985624381601,19934.58185563783,27038.040459279746,16222.853245640978,22952.904942871035,30614.507469870005,30096.698941524497,19238.187421602866,42080.002570001816,26750.402425518,32332.32672986503,31760.09696437437,32996.352528111696,28227.62136149477,23347.064887858727,33858.37679187387,31443.75071572458,18358.688290317506,8666.604412908977,8489.830621699542,12124.418569031526
Carcinoma_AGSCC_2_36_linfoides_no_tumorales.csv,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1235.891315087143,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
Carcinoma_AGSCC_2_37_linfoides_no_tumorales.csv,1287.4094963043972,2785.1414021715495,715.7232158059952,2119.6198247762313,1175.1188341235013,1083.7774020069287,1340.594736851377,1497.4943420301079,1085.2356130922649,686.9635398866963,inf,2352.0711664090995,1737.873910263568,1706.0400314752364,2163.2659298649955,1031.625183565673,679.5189979957506,1121.2834047652614,616.9789625005038,1351.6597655300775,1339.6155860079134,1726.59868237698,509.37416160459946,1365.7655560650066,1248.6814211440994,1564.8409777441427,1866.5949145519464,1389.5558011368119,inf,0.0,1570.839237419026,1471.6041996039125,1202.3766940707842,861.0009121338849,1368.9641727247028,945.5249710732918,1267.1705642350685,1938.164037232291,1153.9843652897996,1056.469599521528,2006.7468336804368,2588.3774582602714,8509.613249550433,2502.5066359056545,4350.2794311920425,7192.320966578605,5764.328391862753,1551.1107118492869,1261.016771341895,6531.441858751081,9498.176033595166,7455.3951526041255,6691.51163386161,5182.794525522926,9709.283174830583,9875.777969371386,8784.5065613369,7514.086308220689,12345.244451592713,7241.1359866946095,13103.878454359638,1681.5787994448597,2321.8739327799076,841.054875852872,1382.390016495976,15026.799227106749,12518.774237572901,25499.66792791221,23902.10578746433,20528.96383999222,16660.344855908967,14873.757172071633,17602.437318186447,18482.34854733244,21596.520151460383,25330.325348744165,14044.278239581447,10865.497117700837,13313.115050246368,20245.91810851537,27240.384043076203,16609.564461766728,23270.346923569545,30928.021427745996,30253.89549916717,19820.160756438723,42083.00439373301,26907.630079574163,31866.376808015866,31404.213985384256,32897.37236084169,28280.823662190585,22672.674579937902,33846.21975339951,31599.90423913622,18656.824415294122,9196.826646458943,9037.596376352722,12677.540594106007
Carcinoma_AGSCC_2_38_linfoides_no_tumorales.csv,1562.343526551503,3051.2129902445727,1738.0297948286945,1809.3971642908818,1983.633138672737,1843.3510152723193,1407.2495109622796,1117.5467858666332,1156.2862505372307,1283.2262347655806,inf,1498.1107334973708,1486.7748144719858,1827.4943682704284,1446.9550321752429,1627.8078709835538,1333.54805349879,1222.856746754858,1416.6743855724408,900.7696366416714,1214.7373377122376,1703.0584509723499,1614.7320825944303,1086.1148892589772,1318.0886255828182,1259.322337697138,2088.9842080726025,1075.3220937052133,inf,1570.839237419026,0.0,2197.304659964842,2007.6905093739015,1195.0995577875328,1472.532031140525,1283.7120463261372,2028.6362987759424,1944.0453176105177,1460.748127303666,940.1516447865307,1937.8674430455853,2148.41824940081,7245.672116001587,1904.5490804176748,3513.9885849562743,6205.987617609259,5278.714921318634,2160.870538103925,1985.2221789234102,6735.765358849534,9159.361999660405,6760.719913806573,6099.0213436559025,5270.879637275495,8933.956807146431,8961.652940007365,8258.788937098567,6627.6036079214455,12096.641537501557,6973.618293324697,12758.657114071506,2183.387490217114,3087.015891522978,2115.866637704596,1902.5371635899853,13525.805783709799,11002.585406749604,24319.366851618866,22627.935096989015,19146.21394040849,15296.385895886582,13488.881944030856,16086.503537610672,17018.762757363675,20447.87569791463,23953.477794882216,12593.699079616517,9355.438351771787,11821.50153796439,18920.121044381212,26122.71824089559,15191.89852478688,21938.0427003941,29598.598026591757,29254.370439982365,18307.098458159893,41472.912828602246,26062.093182318513,31965.967196545822,31430.59482106231,32552.409579077932,27646.56222398175,23104.191786862906,33274.15605925545,30618.851024141542,17354.952133517138,7682.288561496337,7522.802574495622,11164.347102873622
Carcinoma_AGSCC_2_39_linfoides_no_tumorales.csv,2525.4785736902168,4110.064749729367,1566.687298136814,3285.041702854604,2369.54917884886,2163.6785826208725,2492.339568087924,1853.489111291592,1508.8840325329224,1659.3362389843421,inf,2221.767767323731,1474.3988494091589,2753.0881798398796,2767.5213583806653,1083.2555958593875,1629.156635092974,1983.5792410892839,1487.7129697147384,1580.1156202977277,2301.4678292753124,1090.3330226262358,1538.8781589183957,1572.07254000785,1702.504921878114,2335.615717944336,3045.4253832111253,1605.1175599934204,inf,1471.6041996039125,2197.304659964842,0.0,2133.8701413918197,1423.4773227939318,2622.2341792145944,1858.3364630781118,2460.6505210724536,3269.7627436410467,2426.384798921167,1833.9894439525742,3270.7347281229295,3786.9418945197667,9382.890860997011,3594.2248577217115,5394.628396994689,8143.981145707156,6888.170897277731,2824.1687421102924,2513.605181039178,7771.142273240248,10703.617152041606,8563.200625279322,7804.258815823063,6451.103048817411,10729.513467937426,10931.802653560238,9940.435116497722,8547.940958227955,13636.6749192025,8265.195308475337,13588.935096946741,1384.2407698493657,1796.2701799894403,1998.893437913367,2576.0924438862526,15494.46339867253,13143.869890288473,26460.627849876448,24781.032964759135,21307.35967425792,17456.697963968734,15647.158449050492,18186.55934843251,19179.08192397075,22538.716882347166,26114.554572820067,14485.25885151274,11339.852704776362,13775.87757526351,21081.44012951385,28244.774118682963,17356.591792617724,24099.14410367109,31760.063001265633,31304.125318917646,20392.79220063475,43289.568923180515,27937.640635531418,33215.54749374883,32711.322354855674,34170.66380191877,29439.280734987362,24006.513613902032,35063.75998780628,32649.95902402179,19512.102414780784,9817.832003987312,9634.391638934989,13270.553625932034
Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,985.369513644356,2104.9934494268778,943.1351841647148,1689.2448916777837,648.9123747380322,946.7910290416221,965.5770052322512,2196.621374355152,1657.7121226604859,1137.7616916525653,inf,2800.199556094077,2464.0434796306627,2095.94898934967,2666.338241301388,1724.2188116749667,1313.6848708894279,1160.0416838963092,1239.8192815694003,2064.3187816890904,1682.6729416400417,2429.4118267540025,1181.5108016720467,1684.1174027810548,2207.9636637848125,2104.930198582459,1968.4395143218085,1878.4489724143384,inf,1202.3766940707842,2007.6905093739015,2133.8701413918197,0.0,1597.3147941014474,1327.4363693054236,1112.3049358367716,901.378869459804,1431.2261688338444,1287.4138294846146,1573.2893265348748,1615.1646294534105,2189.5497971810873,8632.735921027457,2239.827221489191,4148.588402800784,7233.329012715538,5388.50085860939,922.585644942282,959.2392457833648,6116.920015862507,9136.537385177335,7236.650394282626,6607.532191801181,4776.723266925749,9581.178215972313,9695.899820067916,8596.009416234527,7392.943247575798,11905.236585848723,7475.832472492318,13400.75716836369,2026.9287348504765,2385.133302095568,766.6377943621164,1167.535703641418,15497.732769953269,12940.222842246398,25467.057447533607,23920.158096339994,20727.8013439783,16882.968059140967,15186.440872979098,18024.116907384527,18836.093797849153,21695.369336897078,25526.19776043157,14561.101586699717,11323.211153411421,13794.415205160198,20352.026579029683,27152.556921827374,16888.9385931665,23393.496671597874,30993.630580927726,29964.245921091184,20254.62581777379,41454.02216767446,26755.497091119272,31123.156026247074,30651.775040259407,32186.157983972895,27850.86594854104,21934.083758155284,33202.085326711865,31304.076052402048,18748.066618808392,9598.592148513168,9459.929517885459,13111.691518715726
Carcinoma_AGSCC_2_40_linfoides_no_tumorales.csv,1224.420153100751,3005.9627827669424,1193.785605099407,1975.0219129870457,1513.8807869725244,1398.8880101594957,1340.4202785665689,897.9531061095993,656.6188465688135,893.5099790247848,inf,1935.2661181910373,1359.6849944800767,1789.556242293547,1628.6379383723638,947.5325117839984,592.5999543954352,1017.3329156691591,851.053663712268,936.4503356268644,1092.1764504032712,1432.0556295605406,763.6187699624456,1254.7139666564815,922.5932641979658,1146.097607807038,1878.6162203387516,851.8691093896036,inf,861.0009121338849,1195.0995577875328,1423.4773227939318,1597.3147941014474,0.0,1375.2816197704265,916.2042023303277,1537.3374901899713,2046.0405180148582,1177.368751615956,761.5336413736816,1932.0251732728937,2449.8278326915424,8188.186819701654,2297.1060706841067,4116.804769914164,6912.369202599267,5590.733467293201,1897.3565696011792,1668.7930629034895,6476.50758516629,9369.884667257063,7253.1044677162545,6491.531243187172,5192.857771957109,9477.827830243188,9640.517671099999,8617.113224940613,7282.761423083894,12312.387413336943,6990.076960225777,12853.189610515223,1485.4441529606038,2595.6423347373047,1442.8634556683287,1692.0999084233742,14376.311508104396,12022.063345035578,25248.999420103148,23602.395232472638,20162.80467050638,16303.344557165025,14492.36704602876,17066.377470716838,18053.974009808924,21316.050366151485,24964.33099440875,13362.012277464788,10234.485740855254,12660.569010074378,19921.21899538487,27014.34330865819,16217.835719848921,22939.183059034152,30601.604298217426,30022.7579863778,19271.899954083427,41964.5921118746,26676.487080238752,31990.75532467474,31410.386848912953,32833.80538324221,28115.399526252877,22876.77183483154,33736.74941727744,31369.53625815436,18345.498502555663,8702.781088183667,8518.277077180685,12154.35781451025
Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,717.4049167728006,1767.6079814748748,1333.5866308102686,1062.3762966871805,1298.1288602184388,986.1062806017255,990.0111388693053,2015.3784641083705,1507.371720509525,1120.5964133136135,inf,2430.0616224875625,2568.6749054368124,1063.2731049936738,1692.2792426494564,2126.9076952208447,1223.2365412031309,1071.3043934786963,1301.8845800826803,2055.8369425634924,582.4715431261747,2690.405595004922,1301.9469154374785,1695.4576311149212,2094.905443312101,1310.4536716432121,958.2738615785784,1780.4819384698555,inf,1368.9641727247028,1472.532031140525,2622.2341792145944,1327.4363693054236,1375.2816197704265,0.0,870.6673417201087,1049.9888101863191,913.2104579538968,569.3511084510326,1133.7959300588197,1068.415737578678,1597.568253229532,7486.5374754020495,1331.0445604821155,3213.778622989689,6151.485380599221,4548.3287807747365,1296.5867342057652,896.0219847491344,5567.137907954567,8266.03984037517,6285.955438754163,5569.0118797661635,3954.2747623282858,8611.070195617946,8720.937223063664,7580.965868736557,6412.394930380219,11094.17028163497,6271.4516062710645,12681.902337535628,2014.5740727061877,2475.8695061954627,1485.2604694081654,809.508046641264,14342.494122154154,11690.2226135461,24431.346451104608,22851.952784944053,19540.383594621548,15672.066595537839,13940.978667441545,16774.054939757312,17585.391777137007,20556.22267369666,24337.557885015278,13511.395376645913,10127.724558633532,12659.822552886648,19215.02181005573,26160.867320615474,15668.289001602678,22242.52853130535,29891.443594643955,29080.29804877444,19011.694805150888,40780.84511466989,25788.45201415228,30696.336760397757,30126.797316744847,31605.98001608861,27047.597253437376,21715.095569284113,32544.396330043328,30426.716684420942,17621.91710176846,8348.338418677893,8211.414053983288,11870.517135880074
Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,914.9677092028951,2491.8157112368694,1087.5412589938242,1593.719857552029,1165.974084814834,995.2273207481767,1064.9357924532865,1454.6382257747387,1122.2410431794328,559.8481711123851,inf,1858.7784094720923,1856.8926955234342,1451.3803316931674,1732.2296177792298,1384.0840003867345,736.592778733411,667.8085576055203,867.0721160096534,1358.632610315438,962.8929966885423,1932.0541306674813,847.9258595663566,1099.525283729341,1678.8085318208064,1240.3523408570134,1449.4018957068038,1122.662717341512,inf,945.5249710732918,1283.7120463261372,1858.3364630781118,1112.3049358367716,916.2042023303277,870.6673417201087,0.0,1150.5427247411508,1556.2336245886036,798.4441115591239,690.6082843785617,1607.125187230091,2112.029931267056,8075.4469802172125,1967.6356486998877,3852.162376373695,6754.215564598112,5237.585677216052,1556.2145342733254,1141.4804962286648,6045.296678055627,8974.874385590558,6932.126954287818,6200.159449012455,4704.174032050022,9256.073787165666,9375.00374937257,8248.894731899029,7055.504895678395,11864.483539029665,6827.146582793017,12707.405243894813,1412.0499088319516,2273.8281351793185,1341.8863710834169,1252.9564299621,14537.122378818134,12060.654351110787,25064.20534149495,23466.53338726748,20093.89960377461,16223.449811610322,14437.619857855745,17137.41796537107,18055.069182548483,21164.35636807622,24895.96239791879,13585.042441025122,10375.988297633234,12828.244442740239,19816.262103077952,26803.292920722528,16175.535238583385,22838.470626248585,30498.147463035177,29749.983396348267,19347.823150032793,41524.391578579816,26434.351772835762,31476.33211527802,30924.74370553017,32374.27106090923,27751.722823017335,22352.798404181332,33286.86024960136,31098.37186013861,18226.223505357848,8746.96314803527,8580.879718835304,12207.54504234326
