,Carcinoma_AGSCC_2_22_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_linfoides.csv,Carcinoma_AGSCC_2_3_linfoides.csv,Carcinoma_AGSCC_2_40_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_linfoides.csv,Carcinoma_AGSCC_2_7_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_1_linfoides.csv,Carcinoma_AGSCC_2_29_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_4_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides.csv,Carcinoma_AGSCC_2_28_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides.csv,Carcinoma_FAHNSCC_14_4_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_8_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_linfoides.csv,Carcinoma_AGSCC_2_31_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_linfoides.csv,Carcinoma_AGSCC_2_35_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides.csv,Carcinoma_AGSCC_2_23_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_linfoides.csv,Carcinoma_AGSCC_2_37_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_linfoides.csv,Dysplasia_FAAGSCC_13_4_linfoides.csv,Carcinoma_AGSCC_2_18_linfoides.csv,Carcinoma_AGSCC_2_38_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_5_linfoides.csv,Dysplasia-LG_FAHNSCC_15_2_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_6_linfoides.csv,Carcinoma_AGSCC_2_2_linfoides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides.csv,Carcinoma_FAHNSCC_14_5_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_linfoides.csv,Dysplasia_FAAGSCC_13_3_linfoides.csv,Dysplasia_FAAGSCC_13_1_linfoides.csv,Carcinoma_FAHNSCC_14_2_linfoides.csv,Carcinoma_AGSCC_2_4_linfoides.csv,Carcinoma_AGSCC_2_39_linfoides.csv,Carcinoma_AGSCC_2_36_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_7_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_linfoides.csv,Dysplasia-HG_FAHNSCC_15_4_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_linfoides.csv,Carcinoma_FAHNSCC_14_3_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_linfoides.csv,Carcinoma_AGSCC_2_30_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_3_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_linfoides.csv,Carcinoma_FAHNSCC_15_2_linfoides.csv,Carcinoma_AGSCC_2_34_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_linfoides.csv,Carcinoma_AGSCC_2_12_linfoides.csv,Dysplasia_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_linfoides.csv,Dysplasia-HG_FAHNSCC_15_2_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_linfoides.csv,Carcinoma_FAHNSCC_15_1_linfoides.csv,Carcinoma_AGSCC_2_14_linfoides.csv,Carcinoma_AGSCC_2_19_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_linfoides.csv,Dysplasia-LG_FAHNSCC_15_1_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_linfoides.csv,Dysplasia-HG_FAHNSCC_15_3_linfoides.csv,Carcinoma_AGSCC_2_27_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_linfoides.csv,Carcinoma_FAHNSCC_14_1_linfoides.csv,Dysplasia-HG_FAHNSCC_15_1_linfoides.csv
Carcinoma_AGSCC_2_29_linfoides.csv,509.1857483566933,6643.986850042178,2181.2900231484173,970.9271921735779,8880.407797687985,6854.568095909503,8556.443223384607,923.1544165099664,3121.5624795327635,5630.461121961666,0.0,7628.658133631371,5824.952356044455,8152.533966030056,672.933589400019,6996.128576699465,7241.9927539483615,2516.2697750647044,11602.46593751587,5036.09353677954,7620.379985034941,1536.4196482448465,948.2650565514457,3957.8380081034543,3529.961460338369,1013.273281101277,17499.38946656218,1392.6377081629776,6328.68510482095,1591.6003153559836,1598.879823549433,8890.23424362961,2915.0766549732734,565.6129420687075,804.303852158336,5613.4899265484155,5253.920097185658,9208.62979883035,601.2595539102689,11000.6516242431,4286.940562391071,7090.985198677617,7293.762266014804,2320.188401584173,1272.4855459777223,2590.43515128208,810.2004480222864,538.6811368936928,971.4800109710382,4256.962163225746,11681.912885034699,5028.458670053116,9821.273424357425,8151.728111264071,8091.584832671299,8086.45459537792,7349.940414943503,1280.413103119056,6457.618051730321,6941.483781799709,11722.645071555984,1631.5071292985253,964.0870492890785,7087.379507889751,959.4787725066772,2149.1506529936637,6589.740671492903,8197.058336318794,2412.5562363174477,9842.484418700382,2900.405316952553,716.5843274821084,631.432898938746,7216.100391578353,5285.336726701494,5460.9112643220615,3105.041613257735,496.70542577258163,9415.606075364905,1942.8425102907017,3472.406455478366
Dysplasia-Stroma_FAAGSCC_13_4_linfoides.csv,7410.597819123346,2257.964652630822,6082.957454498469,7469.408212643055,9189.018189249511,1986.031509245248,5969.716073129482,6735.062070288635,6684.8542512265585,2974.9492665741473,7628.658133631371,0.0,6668.839974430893,5523.647102677216,7099.537357081973,8434.600964961923,1966.1604831662903,5407.856757225838,10161.379636506446,3676.1853637856448,1349.6964259439055,8010.3157648981905,6825.91527347136,6185.265902001332,4806.594865286432,6798.522314336179,11410.519608505718,6456.25164400309,6560.823950256926,6555.645409028457,7804.219973127894,5105.14880196803,5646.38653534401,7063.045191562664,6827.412778511929,2829.2726478657155,2876.8242838306082,3058.744369771066,7207.822408800711,8735.49678367171,3752.9727513005455,7737.793422744486,4422.518056367889,6365.679408961213,7223.3537972486765,5556.414266990619,7202.680182034433,7092.952426089095,6715.60504782683,4032.8365377586338,8880.039587064226,5302.384992676696,7874.309586485752,6702.405554288732,3563.4759272895653,5604.713039998029,3902.6003340985167,6408.278478642159,3489.3828339476427,4378.7105268683445,9637.906300950739,7591.944388966616,7026.027963669611,3476.3704189669,6885.68723407247,7695.70997376415,9707.670021152271,5864.160026893836,5868.6677474223125,6561.384870113643,5085.16326740343,7342.236780297322,7012.37178105288,9900.525555205211,2892.6211518734926,3330.334381617182,5553.484727808061,7690.909026610257,4765.529232092116,5983.900492246629,4833.656840724652
Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides.csv,5935.1688871862,7144.356539249256,3815.17292197676,6417.176825152721,3245.765596212272,5357.538471496111,11871.126005750602,5369.195354465593,2973.7903041598306,4112.619524797261,5824.952356044455,6668.839974430893,0.0,11484.358582881941,5884.854867175417,5329.232401245152,7850.342517215278,3938.4309640716738,6178.227507348364,4462.004525576251,6870.4863969611415,4889.5422415204,5624.597271823547,2665.0994413761723,3076.518671959546,5957.71541835253,12815.994400943464,5893.158271431571,1973.424214285145,4705.68099572831,4927.764468410548,11018.120293268097,3966.3475483490715,5714.683802334008,5577.787058634477,4945.718512092645,4731.809882167197,7355.077419176293,5995.38142402645,14451.981611253132,3440.4341165367414,2590.1151985286124,10450.48480747445,3797.9872023978846,4811.654789765972,3994.60001264739,5776.246785668661,5628.061782678633,5867.915272033217,3178.0826130033274,7058.203430207758,2294.779075163547,13474.530324951376,3257.8185645569783,8758.065816883196,10293.628862819705,5399.002099705069,5158.179100885207,4760.71186830481,3849.0550943784297,6921.672596885105,4564.903912752033,5614.60242029066,9513.326437691194,6046.142673069302,4686.963900239968,4478.981937516936,11618.531009218126,3590.2004104653784,4972.0885568707945,3369.100732564527,6162.833960461251,5542.504960649335,4717.109797687932,3951.9221884005115,4584.128265944778,3101.3564630576298,6228.337152471711,7918.771457830473,4511.155619914076,3394.9313881227863
Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides.csv,7883.222129846814,5677.918501939121,8810.464978436585,7776.963889284636,14237.75454950343,6734.207076105715,770.1177147307203,7552.849903695828,10309.614936406679,8270.689324535824,8152.533966030056,5523.647102677216,11484.358582881941,0.0,7510.802910295983,12236.94006265357,4636.982561194503,8116.292417605286,15587.145953126002,8307.76945234309,5684.9782568449,9208.984577163581,7239.714859929569,10257.76563290044,8779.468120927837,7235.161627705433,15754.478942373342,6761.072307605849,11651.117216180062,8290.480221650565,9484.614571113487,1894.0619047909154,8327.796689915122,7686.286321375506,7585.168014223227,7348.689143402751,7680.966996781731,7956.777482405991,7551.636939825641,3573.3607715775483,8130.432331109993,12747.490547453917,1310.6402533737153,9035.846271591729,8966.168646275526,8492.871404998876,7542.892662088074,7664.644161832016,7324.532345849311,8502.12324667528,14235.157798482136,9910.55529985294,2867.6662241486006,12082.312149183603,6457.1596534737055,2790.235339324757,8940.110038148592,7887.3424603494805,8730.216260514944,9806.270588658284,15107.837700167975,9284.591115273292,7671.028351481888,3069.6761800236595,7193.093256891352,9628.034102042984,13334.428603416542,1011.6368903693452,9104.419810978712,11891.347276240691,8452.832021968214,7649.792456938898,7876.005763270469,13838.289200653237,8236.039586767103,8100.923798261902,9293.485375709986,8035.41741667474,9401.655938190845,8285.586013745053,8517.05364734038
Carcinoma_AGSCC_2_28_linfoides.csv,540.3564079256729,6057.783359541493,2292.26635907841,532.3219579773036,8889.090403253364,6329.423470631316,7914.712167650538,1080.13976181558,3353.928275975276,5222.566250934791,672.933589400019,7099.537357081973,5884.854867175417,7510.802910295983,0.0,7619.267991611456,6650.598181548538,2263.234091539466,11581.796369708902,4417.869791456022,7036.661067435965,1856.376973762169,275.33146715142675,3774.2042162489606,3161.8077051843416,406.12607416409935,17405.463655965912,750.9066524289055,6261.408555894423,1713.7418101924657,2204.3279183353134,8304.030753128924,2718.4510256480744,176.56244306705932,455.6358685093828,5027.286436047731,4684.504442948468,8661.916580199026,161.63198384650917,10358.92056850903,3761.3326387523903,7149.385309365449,6652.031210280731,2239.5473969810164,1682.3810168308771,2197.461288279431,965.6605385612578,310.27372675575634,385.2765204703531,3982.2877686283355,11440.655843433537,4656.510792678112,9179.542368623353,7878.729475349483,7449.853776937227,7521.5440455836315,7131.616459084432,771.5031874265162,5911.46064101481,6557.352783948254,11488.43015100858,2138.909918720611,1182.8679215074187,6445.648452155679,317.74771677260503,2709.47910486591,7201.726384707387,7555.327280584722,2444.568944288313,9940.834920183639,2833.865587799687,277.9790932858341,588.0025125599254,7835.460107229408,4936.995355889816,4874.707773821377,3347.04058381504,591.371669528282,8878.233189596142,1647.1160217357215,3190.8099252287625
Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides.csv,7233.533157550893,8560.792197793155,5564.22595288083,7383.941167872609,7744.132968024872,7637.730100524788,12617.745095468423,6637.356892226565,5085.90969897139,6307.1477974475465,6996.128576699465,8434.600964961923,5329.232401245152,12236.94006265357,7619.267991611456,0.0,9135.108134069338,5877.845150558811,10698.236274648832,6780.771116056784,8799.082510647211,5937.506741241963,7355.091385538096,5807.689310652594,5378.697956182827,7811.868444424849,16579.300906745953,7484.0003620846865,6581.427502123927,6157.039983605368,5558.715413460365,11871.016582978566,5567.598340507123,7465.455997906794,7434.987792731115,7014.971708458155,6622.044956192917,9773.449322949633,7524.291713135868,15171.205250079012,5680.558143182051,7084.528360192347,11268.063876169661,5824.04568053227,5998.844618787068,5997.214954011233,6784.244973801995,7340.8870008139,7721.855018746858,5529.765094392754,10965.224660829677,5921.208583299049,14183.303475174715,7606.771996858454,10161.1799418923,11048.510084703921,8073.100932683873,6996.254786416395,7364.8419531013715,7129.170507736408,11164.074313284094,5682.084458886645,6608.2387352629175,10510.127900303109,7896.097390808228,5178.894380333657,2488.4347615757606,12347.80738347569,5407.805227107825,8754.194223419057,5232.825846792403,7487.090362253562,7120.479981505554,3706.440825919327,6029.197371310003,6846.51469817048,4791.123943838565,7117.927914638333,10484.557413217695,6432.672986533268,5186.638331340923
Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides.csv,6966.840645692931,1268.4943598809152,6418.4728348887365,6916.759160537191,10514.497594403785,2986.718801480463,5231.540034023228,6410.043912391769,7618.3801783586305,4184.989316126159,7241.9927539483615,1966.1604831662903,7850.342517215278,4636.982561194503,6650.598181548538,9135.108134069338,0.0,5644.054486871011,11179.352771011554,4116.202609691659,1300.2172532787667,7925.404745170926,6378.588195647879,7323.480912734895,5665.476985776221,6247.148134421027,11788.12688795099,5903.203317226058,7903.611592926047,6410.731217835374,7761.408274082772,4610.9068090573455,6184.195111357913,6706.503313558065,6483.317660329919,3243.3720937168264,3487.058825902099,3479.70211907257,6691.5639798407055,8095.636342806595,4543.096229156516,9063.166502942837,3455.1391862902406,6868.059715142287,7179.498075404978,6062.59648017615,6683.930201563934,6724.184325583716,6274.418266961324,4761.335009066702,9698.974156455146,6511.294365371241,7319.035676944442,8058.980745169197,2437.4050178067514,5257.86512160352,4392.933490298441,6221.211107254697,4346.920141821908,5626.551625008117,10791.43813613058,7594.685722571367,6681.520228207385,1827.89559401068,6332.880383498956,7630.083379324198,10625.999952583585,5255.479369081083,6527.6033284997375,7493.943684606997,5537.062196112024,6789.587728191455,6666.514326142441,10783.967439421072,4168.834140406834,3951.285873281386,6186.677880139248,7175.212687927298,4941.022914190589,6221.726548089584,5731.680502505357
Carcinoma_FAHNSCC_14_4_linfoides.csv,2484.9377221106224,5035.501318983542,1026.9819477348838,2770.995548607831,6863.807101570758,4612.271212476803,8466.418579308862,2033.431356507226,2382.9880324612377,3232.5602737997087,2516.2697750647044,5407.856757225838,3938.4309640716738,8116.292417605286,2263.234091539466,5877.845150558811,5644.054486871011,0.0,9472.166508237597,3452.808144904642,5519.034595806264,2644.217195807874,2025.4589577246186,2211.5432547732476,1184.1905700543239,2101.439573522138,15544.136580467843,2173.301225045263,4317.006411175774,1346.9553540552918,2478.6429686855213,7971.1191630898065,1284.7665561782312,2094.762557673487,1852.5665613732972,3709.6856799018133,3293.323542264691,6886.021162024495,2372.7195894558777,10984.958094293654,2049.9464301179974,5298.822492262115,7187.60730017877,1361.3240849235558,1886.2731809179822,741.0258518570387,2419.31367530168,2109.2452819208775,2027.1457453925168,1805.1277427673,9351.411817076894,2620.532571865077,9957.148402536997,5717.364634041191,6658.936083308686,6826.6988215087995,5248.023886010055,1540.5683923567603,4235.7056732481215,4484.5008189642,9277.673576099878,2234.583280486831,2295.191770526831,6593.304871206051,2187.692964930551,2330.404485071717,5544.217476789146,8162.853537878876,1218.8481148477892,7963.378637113611,879.5851961961152,2541.2131848253002,1952.648116156626,6126.065130084949,3056.2371737923195,3541.0646696042195,1754.4247987827655,2777.925623268206,7316.18441588691,766.099985211694,1175.9258967029336
Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides.csv,11702.0675331196,10168.406225083249,9540.734861227118,12114.118327686205,4716.655703438613,9061.97537291003,16072.37282473411,10981.259313571962,8573.348320866899,7527.448228075777,11602.46593751587,10161.379636506446,6178.227507348364,15587.145953126002,11581.796369708902,10698.236274648832,11179.352771011554,9472.166508237597,0.0,7569.482458770381,10025.179542029733,10753.46033596492,11316.285643040852,7979.165077241932,8589.147658386733,11537.036198975225,8281.224335596202,11361.692916764963,5480.562635420599,10365.27480189777,10791.606730686597,15147.333632908749,9306.684008508417,11417.026283908,11159.1169425112,8346.245650869278,7990.193757190282,8701.586030188442,11690.283704009396,18854.5920648021,8409.772639055398,4802.345191789164,14438.225769670551,9381.043293204122,10565.681554477567,9536.369190367355,11478.610269661067,11324.100553883407,11446.677019807745,7870.5575484604105,2717.2179869204906,7193.397365382996,17962.184401462033,4091.8941923414136,10950.88016358112,15133.566860797775,6968.880618528604,10815.39667948555,6936.83126476242,5959.035536328865,1922.2009330252786,10377.862011162497,11322.622318493966,12908.355072873508,11624.36700891801,10547.831112636295,10301.818851039934,15958.48264890424,9293.877374668917,4100.1130972987185,8856.171968567849,11859.775462994736,11241.233116760015,10099.777871441658,7568.374976589614,7723.563986865442,8735.880920641275,11995.162812277029,8627.435574374293,10063.351668289335,8630.664522042212
Dysplasia-Stroma_FAAGSCC_13_8_linfoides.csv,4806.315678225809,3237.9245550324054,3919.4613393301274,4950.191749433325,6949.565230814713,2790.8108862994013,8767.657669066171,4177.658747078793,4781.300790594083,1370.181170403927,5036.09353677954,3676.1853637856448,4462.004525576251,8307.76945234309,4417.869791456022,6780.771116056784,4116.202609691659,3452.808144904642,7569.482458770381,0.0,3312.9896418729136,5670.649121014328,4147.584671177347,4436.333313172057,2988.7652424306457,4490.431590118426,13176.50213033949,4175.624653317686,4241.498387060979,4294.943957840169,5484.101097694309,7873.817686688057,3957.98895917552,4470.480594710832,4402.850442970208,1250.3621800992753,1044.0214493505664,4397.1430228897425,4526.6732858918795,11527.332197535949,1817.2716800743462,5466.81399913221,7183.961866875231,4368.872040308353,4898.7445092738435,3743.9322261438774,4527.744684878944,4498.629687812302,4506.642180318318,1873.0514687394818,7116.370015965482,3463.4276061062237,10613.507121441384,4403.731297120976,4458.6375923613205,7922.283273342475,2809.3656702592634,3967.0561542492496,1614.2485746233333,2332.752236938784,7209.863927397167,5311.274288795496,4450.096164633296,5824.165313507213,4573.094766196931,5319.412873385319,7857.942435448815,8637.803465599824,3894.0796787347704,5651.658098666343,3083.7260425678523,4695.848884741856,4478.206820689262,7983.571326290092,1382.282630449701,781.7450325247917,3441.5725302962783,5009.241460984303,4540.0872781099715,4051.698548899223,3207.1701731269513
Dysplasia-Stroma_FAAGSCC_13_2_linfoides.csv,7347.737342710643,1557.836034083488,6215.188680278389,7415.532617468714,9386.852761340246,1960.29265188297,6245.530246304165,6731.684475129219,7188.518713680293,3098.1764509240297,7620.379985034941,1349.6964259439055,6870.4863969611415,5684.9782568449,7036.661067435965,8799.082510647211,1300.2172532787667,5519.034595806264,10025.179542029733,3312.9896418729136,0.0,8135.080137243703,6762.743688272709,6675.592847718516,5118.051174223033,6743.540497054199,11127.905336113965,6400.2072402678095,6755.550381282433,6603.338558484326,7922.221342658267,5454.28193596396,5930.4355234052155,7054.767042966232,6819.225597264309,2377.7336223151588,2821.3529555436503,2770.2630088508363,7144.896131240756,9072.823149404461,3790.8712797676735,7928.296493669095,4515.243159280371,6617.523212066619,7337.106003274968,5798.827543766111,7137.571725366772,7084.3583550225085,6652.472279463062,4050.318646287216,8654.588219502632,5590.5019686428295,8233.682731120987,6868.523633665785,3015.50777174299,5891.093687146413,3465.549721985755,6458.82441551531,3259.8327999269686,4450.133859849095,9623.327559732094,7719.509797118236,7017.369537126474,3028.636878521029,6831.652922853627,7765.185042918737,10213.534151985488,6160.037748362636,6223.214476422562,6352.357807699394,5309.439603019155,7288.361185122981,7000.4389044802065,10350.27336371814,3227.366966340579,3063.1169225468375,5736.148859901429,7628.032736964249,4294.420096431687,6115.639819325928,5349.569693694591
Stroma_ad_Carcinoma_AGSCC_2_8_linfoides.csv,1872.4800336205494,7292.638481785109,2021.2974512760063,2336.25497194492,7876.633468849676,7217.095698767523,9619.558815718694,1781.4290007834422,2464.4899966170888,5843.604637329833,1536.4196482448465,8010.3157648981905,4889.5422415204,9208.984577163581,1856.376973762169,5937.506741241963,7925.404745170926,2644.217195807874,10753.46033596492,5670.649121014328,8135.080137243703,0.0,1996.549035304004,3525.8837960319775,3349.5749711424596,2100.610853957234,16913.78298457597,2522.031106956695,5751.611057209779,1882.9768149639547,862.9357567408161,9734.438178325921,2552.161189298591,1733.6147007746958,1814.6799243433882,6234.875299725121,5809.667280120954,9483.974595149191,1933.4613027657945,12066.01444392331,4646.158986705735,6418.429251908439,8355.022609073707,1964.0639261550732,980.5115664511554,2534.4026034686167,2232.144307758588,1620.423657772555,2023.0693645367849,4326.314236556726,11204.986627022749,4839.5303795555965,10888.057435440129,7581.756277690022,8903.283629096393,8797.644994479013,7636.634102522395,1739.8521929456335,6832.591551968265,6872.169224849854,11232.753485401743,799.2225378413328,2149.409160479364,8114.680181436996,2156.481913048775,1393.2289219305987,5578.786958200907,9254.651748237855,2274.409469641343,9174.852144943523,2956.140753358204,2081.912107253451,1646.3575185906343,6107.936401441011,5572.220076593801,6086.072889068124,2753.0457980791907,2030.829410952948,9873.411359991404,2056.1263705757033,3446.895090293921
Carcinoma_AGSCC_2_31_linfoides.csv,794.3462928001125,5784.623958236386,2041.5818184384539,807.6534251287303,8639.889642739045,6057.103018205368,7648.946647629255,895.2977516074736,3341.4279336974405,4951.7511762048025,948.2650565514457,6825.91527347136,5624.597271823547,7239.714859929569,275.33146715142675,7355.091385538096,6378.588195647879,2025.4589577246186,11316.285643040852,4147.584671177347,6762.743688272709,1996.549035304004,0.0,3681.33454853592,2919.0466746275356,631.6987166362006,17135.1577592748,651.3575212828739,5995.957637846818,1554.7171123458781,2344.5972543058797,8029.862477569994,2474.5070179180207,451.8939102184862,638.689272689051,4756.908842573205,4412.381038501588,8388.076165041639,384.4995094221641,10090.256425141164,3497.9405229942954,6897.527811482229,6380.393013687028,2136.373957583523,1808.871136318226,2023.7353477831282,766.1495684355782,484.05200309688365,604.3848426208067,3716.9176731633243,11169.938683893828,4389.3605483938445,8915.245631014353,7612.552174705357,7177.971371949929,7255.7235158513295,6859.771556541127,852.5301707043636,5640.2778358420255,6288.490410319128,11217.777051189816,2171.5950787399365,934.1781402617636,6173.588591055222,552.7570000378938,2640.4417373190436,6957.876151481355,7289.079866025946,2248.011253936358,9668.144271157396,2575.009439744398,553.3105604372608,754.769285927064,7604.291649914043,4664.519277395625,4605.337276529804,3096.890460871976,866.7031366797087,8604.349852323332,1570.708920335435,2938.122906849023
Stroma_ad_Carcinoma_AGSCC_2_3_linfoides.csv,3967.410099311918,6706.456235979612,2124.3738321321025,4306.526174226264,5357.889643356105,5159.72303518986,10593.592342802769,3776.561070677232,1276.1589515794708,3870.729073782687,3957.8380081034543,6185.265902001332,2665.0994413761723,10257.76563290044,3774.2042162489606,5807.689310652594,7323.480912734895,2211.5432547732476,7979.165077241932,4436.333313172057,6675.592847718516,3525.8837960319775,3681.33454853592,0.0,1781.4994118142895,3642.453316398048,14079.92747709795,3969.9606568284353,2870.8612402813296,2756.7061932575175,3451.236325283361,10057.134981169294,2062.8677193747094,3604.9700360623674,3325.6625769666525,4759.72375879152,4375.907465107974,7303.855265016985,3882.8268623023855,13118.668063088595,2997.178740118578,3795.9839185079204,9341.360792110001,1794.9609499805745,3081.067198977584,1878.2909587271286,4230.887212934963,3589.5089972460632,3550.8861668848076,2766.837849325823,7912.521129883106,1576.13633224252,12053.07072506298,4324.47102927267,8334.75808789064,8940.986420965504,5515.233252741939,3025.914689486696,4689.053021964704,3917.1252863823006,7862.398984501594,3119.828414468572,4049.5469115842607,8692.994805319275,3729.8466475379037,3409.0929520790387,4721.709692224271,10279.933761887294,1723.849570227779,6523.433072860038,2092.491568901124,4052.1833095347947,3432.7562275559076,5562.297468409901,3675.301334296085,4400.4040180623715,2081.782079208885,4256.026433171515,7933.529446966242,2231.4520834274986,1797.2905194384284
Stroma_ad_Carcinoma_AGSCC_2_4_linfoides.csv,3460.831732204472,5055.423992754012,1588.4362890347818,3670.422852677039,6011.994760577,3957.947567501819,9157.350310164566,2999.1770741128275,2198.892500420898,2587.2647676821703,3529.961460338369,4806.594865286432,3076.518671959546,8779.468120927837,3161.8077051843416,5378.697956182827,5665.476985776221,1184.1905700543239,8589.147658386733,2988.7652424306457,5118.051174223033,3349.5749711424596,2919.0466746275356,1781.4994118142895,0.0,2999.4228871716523,14658.420283590758,3061.836622802869,3483.303193269081,2296.6753162916,3242.791563124284,8421.36450168661,1633.6911017696384,3053.2797207921194,2820.273365604223,3276.88597553245,2854.2345226004027,6189.873919939376,3270.9463438701405,11699.577329149668,1557.3405898818196,4533.485284312477,7809.24844380724,1745.8165079366945,2816.8528209342294,1143.146212928731,3379.2205329885305,3081.105045382278,2918.707652766164,1320.4834034135974,8473.639372735364,1754.1092001643406,10709.612006585605,4859.5413068101825,6681.256549889805,7498.41372416987,4760.320855228199,2442.8503764315556,3593.904335597631,3589.6328026784954,8397.133559063343,2947.597828690609,3274.844032981377,7044.219493942224,3088.158606175678,3148.7656499317395,5374.771793258553,8878.37412154415,1435.724380265973,7102.243934318131,1041.4908668362193,3439.786798470175,2912.8094400317154,5457.547189879584,2428.1814412495446,3050.317733180481,1290.7623423520872,3751.541911390589,6756.5888275086,1676.8709108944659,939.5850952957444
Carcinoma_AGSCC_2_35_linfoides.csv,741.1557528141437,5786.287529607762,2452.9761659807737,672.2870531527511,8911.204301826505,6026.023222878901,7644.153862545222,1239.4634157793535,3546.9864472770205,5061.707410029591,1013.273281101277,6798.522314336179,5957.71541835253,7235.161627705433,406.12607416409935,7811.868444424849,6247.148134421027,2101.439573522138,11537.036198975225,4490.431590118426,6743.540497054199,2100.610853957234,631.6987166362006,3642.453316398048,2999.4228871716523,0.0,17595.263974120207,530.4057044250911,6332.98714874522,1810.8367056931213,2404.8929350397775,7963.509507236526,2598.3956641650666,477.7838407109807,469.36742686139166,4751.882782473835,4397.641020882845,8390.160249643233,476.20538116263833,10099.013875594976,3449.645916622479,7303.782157132968,6402.8786402675705,2274.5123860734934,1885.6878177109431,2037.9074253429476,1277.0811417514824,624.0004427350756,165.08407293840878,3820.3764082653533,11387.76288302607,4438.129089935569,8947.016343850399,7754.787279646728,7081.507459052792,7292.271234911611,7113.075920356443,850.3609827077082,5766.127383994063,6318.365297362175,11340.429573823736,2281.985456829021,1398.6454343946461,6149.912058788727,111.81023903820021,2895.374336457108,7390.591485645138,7278.787630818344,2546.437354589828,10008.635146804365,2775.1026524417466,545.1156208070164,792.1676764417226,8028.624994893176,4837.482301569215,4495.902897136502,3454.8850767449003,930.740580542858,8594.496177882982,1502.7016421699832,3018.9475686056016
