,Carcinoma_AGSCC_2_10_tumorales_linfoides.csv,Carcinoma_AGSCC_2_11_tumorales_linfoides.csv,Carcinoma_AGSCC_2_12_tumorales_linfoides.csv,Carcinoma_AGSCC_2_13_tumorales_linfoides.csv,Carcinoma_AGSCC_2_14_tumorales_linfoides.csv,Carcinoma_AGSCC_2_15_tumorales_linfoides.csv,Carcinoma_AGSCC_2_16_tumorales_linfoides.csv,Carcinoma_AGSCC_2_17_tumorales_linfoides.csv,Carcinoma_AGSCC_2_18_tumorales_linfoides.csv,Carcinoma_AGSCC_2_19_tumorales_linfoides.csv,Carcinoma_AGSCC_2_1_tumorales_linfoides.csv,Carcinoma_AGSCC_2_20_tumorales_linfoides.csv,Carcinoma_AGSCC_2_21_tumorales_linfoides.csv,Carcinoma_AGSCC_2_22_tumorales_linfoides.csv,Carcinoma_AGSCC_2_23_tumorales_linfoides.csv,Carcinoma_AGSCC_2_24_tumorales_linfoides.csv,Carcinoma_AGSCC_2_25_tumorales_linfoides.csv,Carcinoma_AGSCC_2_26_tumorales_linfoides.csv,Carcinoma_AGSCC_2_27_tumorales_linfoides.csv,Carcinoma_AGSCC_2_28_tumorales_linfoides.csv,Carcinoma_AGSCC_2_29_tumorales_linfoides.csv,Carcinoma_AGSCC_2_2_tumorales_linfoides.csv,Carcinoma_AGSCC_2_30_tumorales_linfoides.csv,Carcinoma_AGSCC_2_31_tumorales_linfoides.csv,Carcinoma_AGSCC_2_32_tumorales_linfoides.csv,Carcinoma_AGSCC_2_33_tumorales_linfoides.csv,Carcinoma_AGSCC_2_34_tumorales_linfoides.csv,Carcinoma_AGSCC_2_35_tumorales_linfoides.csv,Carcinoma_AGSCC_2_36_tumorales_linfoides.csv,Carcinoma_AGSCC_2_37_tumorales_linfoides.csv,Carcinoma_AGSCC_2_38_tumorales_linfoides.csv,Carcinoma_AGSCC_2_39_tumorales_linfoides.csv,Carcinoma_AGSCC_2_3_tumorales_linfoides.csv,Carcinoma_AGSCC_2_40_tumorales_linfoides.csv,Carcinoma_AGSCC_2_4_tumorales_linfoides.csv,Carcinoma_AGSCC_2_5_tumorales_linfoides.csv,Carcinoma_AGSCC_2_6_tumorales_linfoides.csv,Carcinoma_AGSCC_2_7_tumorales_linfoides.csv,Carcinoma_AGSCC_2_8_tumorales_linfoides.csv,Carcinoma_AGSCC_2_9_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_1_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_2_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_3_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_4_tumorales_linfoides.csv,Carcinoma_FAHNSCC_14_5_tumorales_linfoides.csv,Carcinoma_FAHNSCC_15_1_tumorales_linfoides.csv,Carcinoma_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_linfoides.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_linfoides.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_1_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_2_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_3_tumorales_linfoides.csv,Dysplasia_FAAGSCC_13_4_tumorales_linfoides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_linfoides.csv
Carcinoma_AGSCC_2_31_tumorales_linfoides.csv,1792.3415901474227,2080.3977456961716,3915.5813915266285,1729.0918167820755,2932.559693902168,3087.5910625711986,618.0668525949826,1599.353251503416,3113.36912308079,807.4916806631281,8094.635671603477,6037.224917433805,4499.472711482646,4096.27634184544,3089.223405811482,2466.485796728286,3098.4761418564576,3251.128534406655,4716.133507499014,2569.612521952212,2547.9153069501363,5127.875461647156,1484.1907777236186,0.0,2939.77647677367,3977.93670587096,3388.8602851373466,6635.599095241752,4627.19615363978,412.46861835671154,1846.8490121993327,4721.151463526295,4994.821601020433,1401.2802675712708,1388.5553895985224,829.8347181582872,816.485158824581,1300.706496707163,918.6345292192938,886.478885937435,3743.4845571369683,4499.758921818971,6660.0260125981,4939.1841122175,6475.0840695072175,11141.067635641226,12207.594241667275,3343.2993774820548,9491.549311336656,12993.42762420088,14614.059002384189,16428.956861606643,15124.501958310477,7420.533538868186,14189.54717227839,12872.732984522472,15477.372315632265,8337.298439208918,15209.371389472026,10212.24449643565,19983.845196545066,14341.1925920688,16620.825537910037,7989.133412396439,4098.546186145232,13840.992633826265,17280.913948918565,30435.877994249844,29517.941585908527,27367.323105710217,24586.27214013659,23190.97471874768,25294.439178648867,24090.003482286862,27671.03386211448,27468.330502187393,14728.792154743369,16284.287226257475,15908.895645962004,23327.91642830491,29552.52107783798,22628.166490436957,24696.25039519327,28782.00965795072,33422.849694354256,22468.89482900211,32938.328842325245,29474.972624612557,38038.40187252952,32542.51738409877,35328.64887624011,33691.43532367572,31897.53189623953,34132.79962507395,32275.691357530326,25890.203006688505,18848.795237900908,17051.185355979287,20675.47780537695
Carcinoma_AGSCC_2_32_tumorales_linfoides.csv,4671.707291005342,4508.279752997803,6818.593384388802,4571.988036419788,5858.889886786475,6018.589731858947,2711.0176579209865,4198.589007930735,5975.847503940838,2668.6151084040966,10984.126978906848,8947.397270677135,7355.142350652565,7011.310560856289,6015.090657441256,659.4098970848736,713.3606733212787,6171.277467361395,7635.244268773928,5434.985736760279,5474.95773793548,7919.790220449404,4281.766201537524,2939.77647677367,0.0,6837.458506356158,6285.9570261585695,9554.375266334404,7483.749171763949,2876.232609741984,3430.328033922226,7651.774168633407,7882.020699954027,1875.0079211507214,3937.531907587438,3215.5653632170706,3377.003157769313,2914.637700028463,3442.257410520427,3768.6957574640587,2174.7173259676274,2764.877884456784,5585.197492563755,6951.400229835987,6684.880589102786,12105.24657895252,13636.422780628232,5476.687288577449,11855.00175817199,14992.50522446215,16225.831485564164,17517.14557321876,16325.607531641974,9361.909307595788,14575.68741556871,13522.3617977855,16200.2579548667,8217.742928609227,16279.543351152506,11604.110371339939,21074.231492421153,17188.735760415737,19399.753560858455,10211.744959488888,6468.546764281063,13126.78338718648,16577.99305834134,29421.828225663263,28528.495709521605,26310.585738281792,23645.520506872395,22492.51699494078,24297.215713278936,23192.988352368087,26629.729716722362,26357.1245742192,13945.443502856515,15639.369033094965,15233.065840069652,23060.510805803595,28872.989528434264,22275.37287108198,24334.876766138645,28067.17742083267,32444.836722566775,21718.30012016783,31775.48661061429,28394.221981662944,37290.07444467072,31435.563900316352,34396.80200891665,33473.691594109856,32016.623923192026,33809.45269562732,31226.15624445137,25428.738127676694,18194.600852831554,16241.599213183412,20007.285103027007
Carcinoma_AGSCC_2_33_tumorales_linfoides.csv,2357.3923422082994,2753.725022219591,1845.513214271871,2503.177788890664,1584.1827469806208,1932.22679057911,4304.11030085303,3646.447741449906,2208.4707787934185,4310.045075160325,4159.396968999487,3006.0568720581905,2648.9718291340755,1776.3664098713257,2194.204694027157,6319.816692977948,6779.465592913083,1889.0310378043714,1930.1108380661599,2491.7958243728913,2003.2289488226568,2125.1313080706855,3219.8690596380716,3977.93670587096,6837.458506356158,0.0,762.1402805910963,3216.043988368104,3099.0189241344465,4253.377247498068,3946.318591310015,1684.870175874061,1530.1684067681115,5120.409387887702,3029.8397695258664,3706.2947491211826,3486.6379325811668,4053.9411969966163,3487.954160923611,3186.780012235777,6487.956285962496,7095.915931666869,8343.614171490104,3300.1115622357697,6875.624737143438,9545.792023820934,9785.475972821569,2616.152103816293,5941.854847024262,9635.952993832418,11679.369441188708,14232.4734520769,12652.510982143567,5227.647222054845,12877.512400109024,11382.69298289159,13715.68196456212,8601.484576381956,12966.685852888051,8282.952980709544,17466.264628614874,10385.907277093542,12654.911098172986,4674.3680508737325,2080.7094665790178,14097.826721266447,17373.962869273895,30761.80473220584,29802.917783704906,27833.956589814803,24866.843234135908,23046.048782576498,25626.841534118204,24245.686292785893,28086.909152484466,28016.98621067421,15035.858975715157,16303.174911488592,16027.748288748347,22575.268672571736,29409.62862389251,21972.69789046037,24031.7315256395,28616.404093156172,33698.80009003724,22433.765610071754,33688.688027299686,29960.118159177022,37890.54091123564,33085.875126932864,35492.371690735396,32644.225487192485,30347.948944355914,33291.19472999092,32684.242178027085,25311.970091828738,18836.225771026588,17191.245053579507,20577.033743357224
Carcinoma_AGSCC_2_34_tumorales_linfoides.csv,1751.8240165544048,2303.3363522033874,1683.5697741944434,1901.5308389348706,1090.125568677175,1544.3114707385514,3723.562005996807,3071.4763218967228,1803.6528304992707,3746.1584451870253,4712.754814499344,3346.31275697515,2658.777707334236,1755.4505626521877,1849.9072546247967,5768.45793464825,6254.841172385473,1600.8514709827273,2180.1037031837204,2078.6511243013147,1412.2494840986944,2308.973977757299,2617.4398072018007,3388.8602851373466,6285.9570261585695,762.1402805910963,0.0,3626.7954601731344,2952.1870614748746,3638.4354615680772,3382.9293220290547,1787.52654572311,1968.5014775772897,4542.013885343026,2532.5092813359956,3106.3841161656856,2970.509936936098,3554.502476005847,2975.750095214435,2569.3892888669484,6045.853564505441,6682.622874266027,8071.902979334231,3208.381974304855,6740.142716949324,9712.643398665658,10102.933290406909,2444.4344308209184,6438.131665999317,10133.002630779094,12094.760492062052,14536.371080655947,12996.52572844801,5399.568012314858,13011.87914831878,11523.063058489897,13950.01685813142,8384.536679170838,13280.885716868106,8462.883842455612,17826.321114484446,10963.477404359715,13260.974116285835,5097.153030385709,2011.915638270041,14002.079422487564,17263.397533843912,30655.087796310432,29695.417493329325,27742.372903729443,24759.36853095963,22969.71289283279,25520.901347602943,24143.085900494516,27988.730805519055,27929.644154721467,14938.670191703346,16199.388651768088,15938.757364831574,22617.12065753084,29330.3728661017,21992.22284711828,24059.237193240013,28546.956370636613,33591.19497069992,22341.916475323138,33593.57108099453,29867.08852454815,37829.17982923901,32998.26661268237,35392.42944469203,32777.01108116304,30602.40000542664,33365.07552651838,32583.111960824248,25319.51740225466,18740.856582084874,17084.77247565263,20490.58999893154
Carcinoma_AGSCC_2_35_tumorales_linfoides.csv,4966.12789366529,5876.844490112206,2745.7429663389107,5386.38095282023,3712.6894329915776,3593.2275313294276,6886.715394660435,5428.49395564867,3609.9133125447656,7019.3541142619815,3689.021181449189,691.8112760273109,2326.8654509375096,2734.1842950632094,3617.4630710592487,9086.279683162487,9682.315183263394,3402.7095268466524,1934.8004964616043,4156.277418957141,4153.913880819258,4087.8331810396385,5313.506980205847,6635.599095241752,9554.375266334404,3216.043988368104,3626.7954601731344,0.0,2220.6082746909715,6698.387820565272,6812.813479814753,2483.3610768397457,2814.0148306843907,7770.065363930244,6057.6127511078175,6529.322713328751,6413.838548497028,7049.521107800506,6468.271137166721,5888.79744171242,9569.330462732965,10183.952833569163,11426.31637940629,5837.855102688814,9752.878555215257,11377.90266752067,11279.382906826982,5616.735048171072,6774.334421243518,10236.735511034378,12683.223849672218,15708.718016582292,13969.876308614486,7195.969680676099,14733.609958608777,13270.830601068032,15406.786467339227,11497.630684600597,14454.5498207923,10121.764164815135,18640.829497631883,8759.302968220882,11248.719137885046,5890.505151251492,4919.820822914336,16621.293092617187,19677.413851390495,32772.790856414045,31805.94704539702,29889.133257151057,26876.496897889174,24971.112528840396,27644.633841152267,26233.573980463916,30128.947519340873,30093.86928485034,17509.687978281097,18519.876988228887,18340.03379680015,24414.262985809888,31335.33904140067,23819.18254829318,25882.741196402516,30532.85718365772,35700.280951567554,24384.900533320964,35788.34546102616,32012.649713361072,39815.779070666875,35159.68509047303,37461.862457831536,34386.822348539,31982.093052512922,35099.06824398456,34718.524183094225,27167.285445000874,20874.80488853206,19316.12998622908,22519.90834397097
Carcinoma_AGSCC_2_36_tumorales_linfoides.csv,3087.2540481540323,4433.632964777572,1329.386323612574,3801.8208859510232,2197.0959769211518,1840.1116656451265,4884.991293327835,3360.645388975024,1626.5455327697916,5068.324093911612,5294.892668232485,1673.7196464032545,693.9497638627972,1550.7341232005297,1893.3867854131229,7061.8311449146395,7715.435893073171,1569.0227370141035,1694.9949116932835,2113.620914682298,2736.8118848339323,4702.219780976092,3216.959411341701,4627.19615363978,7483.749171763949,3099.0189241344465,2952.1870614748746,2220.6082746909715,0.0,4641.930077263495,5528.871361858447,2450.902836683933,3400.5738173360473,5756.234223469967,4424.187365335901,4756.048536581295,4608.684198109863,5313.9874189642,4662.683477479026,4024.870441639553,7943.802096789275,8633.024195846552,10270.907570539417,5581.129205596469,8961.18150632925,11996.67571923627,12359.934938732122,4549.874469604141,8278.20473970705,11893.971774098882,14148.029238808673,16799.703239497096,15214.991881451464,7684.892981372696,15287.497092597714,13802.781671690613,16224.877698306642,10953.74416750571,15544.070997751067,10736.956395164185,20003.63515458102,10927.634041974736,13396.19717612426,7118.348967573768,4472.5407132126875,16231.246332446197,19498.91703551633,32569.59760352504,31632.453992080857,29553.309468602147,26694.935221170836,25072.25068782124,27424.858683548937,26133.266368933295,29839.484107477354,29699.67054589757,17112.110063217067,18327.563103044893,18048.52037962956,24839.125498209647,31426.608469533927,24200.390887735826,26272.376672635975,30659.183312418798,35532.162512821546,24399.584513660437,35247.37549076278,31677.148987686072,39953.52332925765,34768.70465634611,37382.882687401034,35038.1964897971,32895.95506473911,35605.248918230915,34445.444755122844,27521.921941307304,20811.97831147996,19103.24226157921,22569.65262434572
Carcinoma_AGSCC_2_37_tumorales_linfoides.csv,1990.6288958399516,2367.0206990468787,3963.016358405753,2029.7206278957103,3036.885077199993,3190.5781748748745,631.7886614828336,1596.3044649852427,3128.970329372541,861.3750807322709,8313.870921291587,6085.59697890528,4514.604075974851,4246.142615726372,3210.880191703902,2440.0768490230917,3103.8883829648007,3317.7537140162376,4789.891658783018,2584.490057758331,2685.6471920380945,5433.33667367472,1452.4007901400576,412.46861835671154,2876.232609741984,4253.377247498068,3638.4354615680772,6698.387820565272,4641.930077263495,0.0,1968.175189147893,4822.83975213495,5212.8800894451815,1346.540460603151,1701.183187043428,1093.5006002396478,1110.668677013784,1465.724298202749,1235.784459605448,1135.9997817011038,3805.39356700791,4568.517950171209,6813.447700451008,5211.474829590785,6647.373665696318,11371.398023258012,12470.530987855065,3610.869972434668,9783.239052697478,13274.895244947435,14882.517430280182,16684.202047592054,15383.941062056765,7690.306681425988,14362.936386301404,13067.464232567027,15683.266126098062,8512.861715440577,15461.300413791732,10471.707243290271,20243.612139120567,14578.22092623499,16890.218379664606,8265.65186268067,4376.900297190132,14028.078320288141,17457.49642205336,30583.58000009666,29669.195956309584,27513.13962563951,24741.165922309283,23362.860624918183,25442.89846455579,24254.349476670584,27816.911779135808,27619.677140949236,14902.753496470295,16458.128144894363,16082.352498235363,23499.574238453533,29724.014888487138,22800.532102982594,24868.680826107866,28953.21803986984,33576.23092747771,22639.445497992605,33103.66780211592,29621.910586602706,38209.43114503171,32692.9448534815,35489.856440714124,33860.030088985775,32066.10757399614,34304.37658649041,32421.57638335829,26062.941764398172,19020.97879405783,17219.132039466436,20847.07509993847
Carcinoma_AGSCC_2_38_tumorales_linfoides.csv,2914.53858695393,2214.860653739035,4525.778625777139,2039.1921998499208,3519.466079268158,3802.9786307849413,1769.9103073883891,3333.843263081042,4018.46079178928,1361.6611575187721,7592.202481438385,6453.968993120566,5401.05092627432,4809.524014020482,4017.0894518164328,2910.856559982043,3336.7619255496106,4123.027038927731,5280.909966391582,3613.5617685180673,2933.0066023894537,4540.268901545099,2928.5175112272923,1846.8490121993327,3430.328033922226,3946.318591310015,3382.9293220290547,6812.813479814753,5528.871361858447,1968.175189147893,0.0,4534.379019094864,4673.270538670288,2249.735586873725,1679.8231548457363,1369.8536957599454,1764.3195180467876,1664.693310132353,1686.4934205292957,2016.7837947067321,3511.54241813168,4243.8074950683285,6235.838215536867,4181.470677791767,5566.996126121778,9652.051227980735,10851.848069114323,3146.4325598619257,8515.729141664788,11835.402895327676,13330.309428421075,15000.897494924619,13720.138124062581,6187.972156032839,12611.026556701467,11336.010401916992,13955.921602712171,6836.922531937925,13771.749692364328,8816.325285627818,18572.585671839784,13795.381373082017,15997.378279259829,7047.977047645345,3520.170010532685,12586.014232904372,15898.574524474525,29337.940557086848,28380.32582070745,26417.493096342176,23443.321555431336,21782.130434766532,24202.556938306665,22846.301575991478,26665.432806367557,26615.23833282169,13562.0613574749,14939.247500897372,14593.397926019448,21742.55873824245,28137.490702160023,21055.171600698326,23124.805730284203,27372.609676758533,32276.231989219123,21104.07484890144,32382.83342871283,28542.376057006128,36647.27499153739,31682.173728658556,34099.54005875305,32093.381783428802,30304.35603157776,32546.949037831033,31261.42931035605,24344.440329154135,17481.07360885033,15778.663722645,19275.6907469076
Carcinoma_AGSCC_2_39_tumorales_linfoides.csv,3030.681814510876,3989.647658913779,1316.4583408121541,3344.0364564793726,1801.9801756405047,1930.1937308944823,4981.8765906466315,3627.7106439236845,1905.4395034015386,5032.881099368881,3808.483917267924,2335.920956335837,1943.2753865582526,2113.7646450609445,2401.3399356038285,7167.287530882176,7743.047398051587,1615.2459307368156,1372.1094774501444,2337.2494401580766,2273.52299559129,2288.866453193961,3518.028678183377,4721.151463526295,7651.774168633407,1684.870175874061,1787.52654572311,2483.3610768397457,2450.902836683933,4822.83975213495,4534.379019094864,0.0,1282.6514059769495,5860.383397983904,4127.409122835276,4551.772182182397,4456.655888125056,5125.623908410717,4530.260120681254,3948.7649160593987,7698.230374163066,8346.054051065033,9665.439426715679,4654.133817182921,8157.912811980106,10289.263427678854,10414.291148532204,4029.514156972348,6325.282683399365,9988.862557987253,12174.373537081334,14874.070429126024,13240.769933632833,5974.602147449838,13629.76223023496,12138.049000485145,14434.816127931013,9461.297306473827,13605.252934344158,9035.381554324942,18026.489123803633,9953.549535600938,12348.052728423912,5361.561426583743,3449.082668759343,15041.581747209546,18238.483153464073,31597.36231952071,30629.77552187725,28738.156348324297,25701.9914551872,23816.888569069786,26469.96573228695,25053.42199648227,28967.96738197378,28959.37535443597,16094.326880382754,17166.436222221528,16945.271467233564,23332.399797189926,30183.426878748596,22729.35545400699,24788.64770542693,29385.808716833173,34525.166450031444,23221.962864336027,34770.39315775577,30858.89425349456,38664.8731011617,34027.16651776441,36294.960992830755,33385.95524089916,31046.342771433872,34046.518798109195,33549.97383744933,26069.96131882684,19637.467672887415,18015.956561757346,21359.24947959931
Carcinoma_AGSCC_2_3_tumorales_linfoides.csv,3471.44332848801,3995.204082166421,2258.666344712387,3751.643464165957,2424.90348509968,2750.785072728804,5386.659668760973,4470.832431004522,2892.245065684537,5362.0234872768,3188.4444008983905,3021.668412959204,2844.3178638101135,2522.794198577717,3100.746095969967,7371.452147358274,7853.451673417107,2453.554537668758,1888.1979063526042,3196.734948279099,2977.6826873137093,1477.3469695969181,4115.172372411959,4994.821601020433,7882.020699954027,1530.1684067681115,1968.5014775772897,2814.0148306843907,3400.5738173360473,5212.8800894451815,4673.270538670288,1282.6514059769495,0.0,6193.550202933118,4147.046236211234,4798.14047445567,4700.016233840692,5385.730323756336,4565.052458077747,4254.855821883073,7808.210080978234,8416.308970213071,9621.596061218186,4509.436302475695,8066.340299809223,9826.708541237476,9842.380634144578,4020.0172570926898,5632.421584929422,9283.752797399004,11511.510789080023,14308.286729056283,12636.61926417277,5658.881431648571,13187.865321030342,11723.319536007766,13934.09471763315,9475.887249564123,13035.571040968163,8706.405183095107,17396.13618684369,9451.300614651182,11792.320519089379,4548.7014174921605,3383.621840770947,15027.420553093287,18007.402006106513,31528.273117991313,30550.972584831594,28726.34728862623,25659.877796376422,23589.62236596449,26425.881119020152,24939.000850465975,28951.823455781818,28958.731061202787,15954.701547516133,17103.38143306966,16907.618596976343,22935.282434118486,29958.530402684537,22347.813616997028,24409.308616908827,29140.538824077143,34455.22912373687,23046.05623955515,34760.83472539521,30848.751866135808,38386.16615441995,34025.16313596446,36151.076354380224,32905.98686868209,30492.4003785484,33612.454401157076,33521.55097897432,25700.000748296046,19517.86175914597,17980.844353939538,21167.32634853516
Carcinoma_AGSCC_2_40_tumorales_linfoides.csv,2897.5662891451034,3025.606204218906,5045.672364620682,2839.565204820271,4072.0273850479653,4223.4593657661635,925.0977377642533,2468.3987987672986,4242.274249211272,1033.9074862662637,9231.502383971902,7169.577986314773,5627.433485776089,5237.636500227826,4225.107352059386,1375.071613558577,1987.8835200599267,4392.893693114473,5874.589472772593,3734.5708410397224,3686.138811193545,6316.890145189913,2613.5759726521665,1401.2802675712708,1875.0079211507214,5120.409387887702,4542.013885343026,7770.065363930244,5756.234223469967,1346.540460603151,2249.735586873725,5860.383397983904,6193.550202933118,0.0,2439.617641696288,1623.7998419129171,1777.3016680500705,1517.752831010617,1969.3527650484107,2014.1773899839175,2746.101995195444,3491.783936498255,6065.1860270404895,5764.596522938899,6497.2399088422235,11588.90232666004,12874.521025037551,4176.6404002235,10456.02189822463,13870.474255650885,15369.806015845414,16975.067806976098,15708.883163293513,8231.388517036921,14412.701373331904,13214.526157527807,15852.496169887629,8283.37821914783,15741.453164306451,10828.878031447251,20549.629517058245,15469.856730741114,17741.527537431404,8908.382732302534,5044.845887490131,13503.544225580523,17025.888103415607,29887.194553910485,28990.3321181293,26775.947566757863,24096.251403674516,22877.95406407566,24760.232325216853,23639.51373372561,27097.058914309786,26818.978435109922,14357.821461788952,15995.377962243554,15598.986193632334,23281.07622931407,29253.381767945917,22532.159821578283,24594.50895619984,28459.9399128161,32904.86118213614,22117.578020301422,32216.116364846333,28858.107477943948,37708.53503752686,31897.56737319663,34851.39417889534,33681.573466125315,32055.5470904372,34057.9692651844,31692.20311542556,25732.853114689173,18560.73753662895,16655.217256406384,20378.453002754126
Carcinoma_AGSCC_2_4_tumorales_linfoides.csv,1615.6856505171884,796.8199998852114,3524.0928449805097,916.7766616958395,2515.4258797260454,2654.9109274151883,1689.4288415617696,2298.1701492606585,2928.6845298258104,1618.338569939294,7117.772099435444,5597.431363508549,4313.224822831659,3516.7553938860033,2727.489164748378,3426.1097753001627,3817.208547473888,3016.720786598913,4302.21457256268,2518.4694850464402,1945.7231759926315,4025.6439641993798,1803.6751767619844,1388.5553895985224,3937.531907587438,3029.8397695258664,2532.5092813359956,6057.6127511078175,4424.187365335901,1701.183187043428,1679.8231548457363,4127.409122835276,4147.046236211234,2439.617641696288,0.0,906.8928533089222,738.5699506270519,1359.361779404738,557.2745706378605,914.9711021076585,3856.524983080858,4556.365134356134,6351.98326167308,3615.5785393890214,5637.512546585281,9913.01744679453,10897.8230101687,2154.054086418461,8153.753476651131,11640.464715978198,13285.843365413895,15157.131827061738,13834.374212160874,6094.59837303258,13036.881111436005,11670.887007018573,14258.125061335706,7450.287384407083,13941.64623526393,8931.767758179787,18697.59667167061,13280.094106790897,15480.948311969214,6638.918466079836,2758.5536140855493,13076.367000029102,16472.72155151901,29754.050745478056,28822.978105528793,26720.20156934481,23887.499431524597,22367.85191211325,24607.727754493277,23348.3118729334,27010.447268529468,26864.93327473081,13976.816151817946,15468.564900193222,15111.145860465645,22343.80152077012,28725.98567072362,21672.27642609064,23740.489441989386,27959.08801248447,32724.504469317966,21663.83010806546,32438.633254330474,28843.397136473628,37219.723278208825,31934.29546289137,34598.95485534339,32660.632037347874,30756.992463092527,33144.731615837234,31616.525230202555,24962.39960628602,18038.13918995006,16289.796611884853,19855.47417882058
