Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
273,304,1308.743486973948,112.91382765531064,53.14629258517034,617.1683366733467,29.811623246492985,1521.1783567134269,380.43086172344687,203.52905811623248,1122.12625250501,1633.799599198397,460.4048096192385,2115.961923847696,1091.4829659318636,2087.1563126252504,461.09018036072143,153.36472945891782,146.90781563126254,1451.6533066132265,1610.122244488978,166.02805611222445,122.61723446893788,2423.0801603206414,219.6933867735471,2728.9759519038075,453.8637274549098,727.3266533066133,342.8316633266533,137.13426853707415,1033.5751503006013,403.2925851703407,9116.967935871744,11986.276553106212,499.0,27.633798452124537,23.005243834356545,0.5540192466927814,0.965183752417795,0.7392592592592593,-1.0646503954328863,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
279,310,1372.448028673835,112.52508960573476,58.70609318996416,616.421146953405,27.41935483870968,1481.8763440860216,568.1308243727599,260.252688172043,1132.120071684588,1542.7043010752689,413.2204301075269,2580.84229390681,1091.141577060932,1944.2867383512544,466.07347670250897,193.51075268817203,150.73655913978496,1361.7025089605734,1631.8655913978494,166.4910394265233,170.00716845878136,2144.458781362008,197.1720430107527,1359.476702508961,455.5071684587813,757.4587813620071,354.1326164874552,140.6290322580645,1048.6648745519713,406.6200716845878,8683.971326164874,11655.836917562723,558.0,27.734740564792308,25.617701372964177,0.3831929339738624,0.9704347826086956,0.7948717948717948,-1.1919358854990627,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
322,356,1946.39156626506,136.36746987951807,50.30522088353413,634.9357429718875,293.1847389558233,1895.941767068273,8301.588353413654,178.1144578313253,1149.441767068273,1782.9638554216867,912.0401606425704,2977.9417670682733,1097.1626506024097,2076.614457831325,708.8253012048193,820.5,128.35140562248995,1324.309236947791,1454.6787148594378,160.41164658634537,89.70481927710843,1982.060240963856,187.68072289156623,193.49799196787149,475.7971887550201,761.214859437751,361.0341365461848,164.3734939759036,1098.1927710843374,409.06626506024094,9487.640562248997,12337.46184738956,498.0,27.71726760173282,23.02486887059924,0.556713065676874,0.9688715953307392,0.7410714285714286,0.3201316207868536,FAHNSCC_11B,HN,1,FAHNSCC_11B,M2 macrophages,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
482,537,2341.737574552684,99.84095427435388,43.558648111332005,615.7614314115308,40.15308151093439,2633.397614314116,687.3021868787276,492.6401590457256,1131.9522862823062,2398.7355864811134,486.8906560636183,4658.61829025845,1108.3618290258448,2449.0675944334,558.051689860835,242.3817097415507,136.79920477137176,1366.4393638170975,2181.562624254473,162.40954274353876,166.48508946322067,1990.5546719681909,1909.280318091452,143.26043737574554,450.2485089463221,729.624254473161,328.6262425447316,137.43936381709742,1005.7196819085488,404.6540755467197,9977.296222664016,12627.944333996023,503.0,26.617799923272266,24.124004881803952,0.4226113701978936,0.9673076923076924,0.7738461538461539,-1.0772535425129757,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
489,546,2123.6833333333334,128.98958333333334,50.985416666666666,607.8708333333333,35.520833333333336,2369.570833333333,616.51875,412.78125,1137.5291666666667,2394.239583333333,455.65,3172.5416666666665,1144.65625,2546.76875,536.0,235.97083333333333,167.2875,1476.8979166666666,1776.7958333333331,166.1375,159.96041666666667,2113.1125,208.96666666666667,178.51458333333332,453.0104166666667,716.60625,324.3020833333333,138.6625,1008.9875,404.7270833333333,10010.254166666668,12750.74375,480.0,28.711505089286792,21.35100089917912,0.6685811309265857,0.9619238476953909,0.7729468599033816,-1.0532895728337734,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
505,563,1177.280973451327,95.80973451327434,52.2566371681416,614.3451327433628,31.440265486725664,1404.575221238938,339.46902654867256,206.6261061946903,1127.9734513274336,1593.4225663716811,422.5398230088496,2480.1172566371683,1091.0287610619469,2109.9225663716816,467.22566371681415,131.46902654867256,101.67477876106194,1488.1924778761063,1671.3274336283189,164.61725663716814,104.41150442477876,2471.396017699115,198.5464601769912,3350.41814159292,454.43362831858406,773.2544247787611,366.3053097345133,141.4867256637168,1064.504424778761,407.17035398230087,8704.946902654867,11743.676991150442,452.0,24.46476660234411,23.53625757504945,0.2728834771139614,0.9637526652452024,0.7847222222222222,-0.2878645236531445,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
532,592,1234.2849162011173,117.84543761638734,56.81005586592179,619.6908752327747,17.877094972067038,1312.19739292365,391.4320297951583,239.9851024208566,1130.3500931098697,1383.7765363128492,409.0819366852887,2248.266294227188,1094.320297951583,1814.6629422718809,476.01303538175046,158.19180633147113,155.41340782122904,1282.3296089385474,1688.1750465549349,166.7951582867784,135.34078212290504,2161.8342644320296,183.85661080074487,3815.66852886406,458.8026070763501,758.7206703910615,353.90875232774675,140.99441340782124,1057.705772811918,404.01675977653633,8578.098696461824,11587.666666666666,537.0,27.533570420942823,24.885857910871696,0.4278770783086653,0.9640933572710952,0.7943786982248521,-0.9132784666220536,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
551,613,3012.975359342916,119.10266940451746,58.209445585215605,622.4147843942505,35.1170431211499,3060.677618069816,814.8275154004107,269.2505133470226,1147.5749486652978,2582.3141683778235,477.5872689938398,4245.162217659137,1124.1745379876795,2729.7556468172484,461.5811088295688,356.2422997946612,132.1088295687885,1624.6447638603695,1559.6098562628338,167.9322381930185,111.1047227926078,2206.2320328542096,440.5913757700205,219.1252566735113,463.8193018480493,703.9240246406571,326.15811088295686,129.19507186858317,1004.1047227926078,406.0657084188912,8589.377823408624,11352.850102669405,487.0,29.83221972222853,20.96038300635188,0.7115762343411784,0.9624505928853756,0.7562111801242236,-0.4234771734702029,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
577,640,1887.9124423963133,103.3963133640553,59.62672811059908,621.9354838709677,30.36405529953917,2086.9308755760367,460.1336405529954,239.1589861751152,1137.479262672811,2038.615207373272,432.7534562211982,2692.9147465437786,1097.0506912442395,2416.774193548388,468.60138248847926,172.00691244239633,119.26267281105991,1588.020737327189,1739.8433179723502,164.85714285714286,151.55760368663596,2319.7442396313363,220.19585253456225,671.2557603686636,452.0967741935484,754.1866359447005,351.05069124423966,135.86866359447004,1047.7649769585253,402.5599078341014,8731.140552995392,11670.216589861751,434.0,27.04284512050147,20.46747189946636,0.6535845653108073,0.9601769911504424,0.7654320987654321,-1.3800769341412205,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
618,681,1373.273631840796,177.31592039800995,95.41044776119404,671.7114427860696,947.8955223880596,1544.721393034826,442.3258706467662,161.93283582089552,1113.457711442786,1414.9626865671642,400.7885572139304,149.3134328358209,1086.039800995025,1887.495024875622,352.47512437810946,121.9900497512438,240.75870646766168,1278.4975124378109,341.9278606965174,157.20149253731344,115.89303482587064,2043.539800995025,162.89054726368158,302.0348258706468,462.8905472636816,686.0646766169154,316.9253731343284,110.70398009950247,992.1990049751244,404.6318407960199,8691.47263681592,11194.022388059702,402.0,23.5737504069779,21.778157474653707,0.3828009823106487,0.95260663507109,0.7599243856332704,0.9593125475347264,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
649,715,2718.020881670533,104.2877030162413,64.5429234338747,622.0139211136891,69.70533642691416,2969.348027842228,1473.6728538283062,289.9187935034803,1145.0974477958237,2530.136890951276,653.9744779582367,6429.171693735499,1103.215777262181,2704.921113689095,488.9396751740139,536.2691415313225,146.69605568445476,1576.415313225058,1595.7192575406032,165.3596287703016,246.0069605568445,2129.194895591648,469.8584686774942,319.7169373549884,458.2134570765661,710.1183294663573,327.53596287703016,140.66821345707658,998.7587006960556,405.00696055684455,8452.051044083526,11232.777262180976,431.0,26.596068809137986,20.650425948725843,0.6301831086444969,0.9729119638826184,0.7836363636363637,-0.4991157761502999,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
692,765,2263.544041450777,140.39205526770294,60.94991364421416,630.0569948186528,185.41968911917093,2196.993091537133,1387.823834196891,240.0604490500864,1133.758203799655,2100.222797927461,849.6096718480138,6345.167530224525,1093.19689119171,2379.020725388601,527.4663212435233,710.594127806563,216.4369602763385,1346.3402417962004,1275.414507772021,163.7461139896373,121.97409326424872,2206.944732297064,210.8376511226252,656.594127806563,455.8583765112263,737.5854922279793,322.167530224525,131.87046632124353,1029.6027633851468,402.8652849740933,9885.80310880829,12969.740932642488,579.0,30.39951055066628,24.27290502948887,0.6020429831492015,0.971476510067114,0.7782258064516129,-1.425409969782294,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
693,766,1424.0562015503876,75.25968992248062,35.333333333333336,610.4321705426356,37.065891472868216,1643.0910852713178,792.2073643410853,337.02906976744185,1130.7558139534883,1621.0794573643411,447.9515503875969,5959.106589147287,1107.9554263565892,1825.8003875969,571.4031007751938,231.0251937984496,123.40891472868218,1202.562015503876,2292.436046511628,161.66472868217053,163.10077519379846,2010.046511627907,1089.8468992248063,175.46317829457365,451.812015503876,707.3759689922481,320.19573643410854,129.4593023255814,1001.8682170542636,403.9593023255814,9996.755813953489,12650.548449612405,516.0,30.33527007841421,21.68959928062992,0.6991284584377746,0.9626865671641792,0.7565982404692082,-1.5222637407359714,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
702,776,1308.4886561954625,111.8778359511344,51.62129144851658,615.3874345549738,13.179755671902267,1442.8359511343804,334.3193717277487,221.4153577661431,1115.9075043630016,1613.7120418848167,407.1972076788831,2104.520069808028,1086.6753926701572,2139.499127399651,404.9842931937173,143.70331588132635,177.98778359511343,1451.910994764398,1396.064572425829,167.14659685863873,115.33856893542756,2241.9319371727747,181.8115183246073,2547.905759162304,453.09773123909247,804.1186736474694,377.46247818499126,155.45549738219896,1085.3211169284468,408.1570680628273,8445.380453752181,11720.080279232112,573.0,28.219986510736927,25.866594075723484,0.3997929556488056,0.971186440677966,0.7870879120879121,0.2951117649926559,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
736,812,1360.595600676819,93.64805414551608,54.85279187817259,618.5719120135363,19.88155668358714,1484.3451776649747,428.3282571912014,228.73604060913704,1123.6175972927242,1593.4297800338409,406.6142131979696,1754.783417935702,1091.7377326565145,2014.4433164128595,443.7089678510998,171.0389170896785,190.47377326565143,1355.8849407783418,1615.9373942470388,164.7834179357022,146.5363790186125,2099.037225042301,169.8020304568528,1831.896785109983,453.8849407783418,780.8781725888325,367.3705583756345,142.04906937394247,1076.6362098138748,408.502538071066,8626.467005076142,11712.59560067682,591.0,28.54700613082122,26.40305612160485,0.3802164069094977,0.965686274509804,0.7817460317460317,-1.0773194982203576,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
740,816,1342.5223880597016,101.2910447761194,47.691542288557216,617.3830845771145,14.74129353233831,1546.825870646766,343.728855721393,197.90298507462688,1115.2412935323382,1684.228855721393,416.56716417910445,2323.0049751243782,1089.1517412935325,2241.10447761194,492.0696517412935,137.59203980099502,133.86567164179104,1545.4378109452737,1769.2412935323382,165.96517412935324,88.38059701492537,2645.606965174129,222.27114427860693,972.358208955224,455.9004975124378,716.4751243781094,339.8681592039801,144.5771144278607,1028.8880597014925,406.6641791044776,9270.330845771145,12146.012437810945,402.0,24.99583375100128,20.489573844311227,0.5727650853066796,0.9804878048780488,0.804,-0.1432478569147496,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
808,891,2410.2892156862745,97.79901960784314,54.95098039215687,616.6862745098039,34.84558823529412,2593.25,536.1421568627451,285.9632352941176,1138.6642156862745,2292.357843137255,508.8897058823529,2020.875,1102.1519607843138,2524.970588235294,445.24264705882354,167.79901960784315,128.95343137254903,1563.6936274509803,1710.3676470588234,166.40686274509804,200.82598039215685,2185.4950980392155,641.5882352941177,944.0514705882352,455.1299019607843,691.9313725490196,327.84313725490193,120.4656862745098,1004.2230392156864,404.546568627451,9258.372549019608,12023.519607843138,408.0,27.1257470530004,19.18962013141974,0.7067814628277765,0.9622641509433962,0.7418181818181818,-1.0578014421069344,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
839,924,2008.3412698412696,135.48677248677248,69.67195767195767,666.9603174603175,694.6375661375662,2063.613756613757,532.2910052910053,191.3994708994709,1137.0,1683.8148148148148,542.4814814814815,221.83068783068785,1093.3492063492065,2020.7486772486773,565.8148148148148,167.55291005291005,263.76984126984127,1347.431216931217,401.6957671957672,174.95238095238096,114.34391534391534,2435.759259259259,224.92328042328043,162.994708994709,463.7566137566138,671.021164021164,311.2116402116402,119.91269841269842,1020.1640211640212,403.3201058201058,10102.396825396823,12449.05291005291,378.0,23.97675133233368,20.09055605797329,0.545795848554809,0.9642857142857144,0.78099173553719,-0.8298890181178955,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
859,945,2158.5946462715106,212.79732313575525,78.60803059273422,617.1720841300191,29.15487571701721,2209.644359464627,407.527724665392,258.8718929254302,1131.1166347992353,2161.623326959847,382.8508604206501,8110.506692160612,1098.074569789675,2458.4034416826003,493.4569789674952,155.81835564053537,135.2695984703633,1443.994263862333,1533.2523900573617,163.5908221797323,130.06500956022944,2150.38240917782,2486.8145315487573,147.09560229445506,450.3938814531549,747.8604206500956,322.83173996175907,115.66156787762908,1065.0133843212236,410.4378585086042,10146.294455066922,12991.975143403442,523.0,27.475424889621927,24.32637898655489,0.4648550144117581,0.9685185185185186,0.7471428571428571,1.2277968432036963,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
901,994,2483.101769911505,103.01769911504424,57.7212389380531,618.887168141593,21.121681415929203,2690.462389380531,529.570796460177,254.48451327433628,1129.3296460176991,2413.296460176992,444.1349557522124,4803.719026548672,1091.6061946902655,2720.227876106195,462.20575221238937,189.19247787610607,162.90929203539824,1684.296460176991,1820.234513274336,169.3761061946903,173.8738938053097,2320.913716814159,592.3141592920354,888.6659292035398,454.01769911504425,725.6769911504425,337.6283185840708,136.9712389380531,1028.9137168141592,407.2765486725664,8541.227876106195,11419.74557522124,452.0,29.22398623967733,19.8281119464424,0.7346118651519498,0.9658119658119658,0.7609427609427609,-0.5128813760658162,FAHNSCC_11B,HN,1,FAHNSCC_11B,Ki67+ tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
908,1001,2451.211805555556,321.25347222222223,75.40277777777777,666.6944444444445,989.7256944444443,2276.0104166666665,7302.246527777777,175.43402777777777,1149.7916666666667,1530.329861111111,2038.8159722222224,175.10763888888889,1091.701388888889,1736.482638888889,674.7777777777778,170.67708333333334,409.40972222222223,1138.7847222222222,331.0520833333333,157.43402777777777,103.96527777777776,1853.923611111111,149.65625,135.63888888888889,461.27430555555554,677.96875,322.1770833333333,121.26041666666669,1012.2430555555557,402.7986111111111,9576.385416666666,12064.958333333334,288.0,21.06309711759153,17.41957019923334,0.5621747613046546,0.96,0.7700534759358288,-1.5030829377316968,FAHNSCC_11B,HN,1,FAHNSCC_11B,CD4+ T cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
935,1031,1823.318565400844,126.29535864978902,58.35021097046413,620.8438818565401,36.86075949367088,1960.071729957806,575.831223628692,254.09915611814347,1132.5506329113923,1898.7088607594933,444.0379746835443,2355.1835443037976,1086.626582278481,2307.552742616034,477.6518987341772,187.9789029535865,116.71518987341771,1506.295358649789,1706.3691983122362,168.373417721519,225.66033755274265,2209.974683544304,201.6772151898734,2610.827004219409,457.15822784810126,767.0253164556962,353.1392405063291,152.78481012658227,1046.6729957805908,407.1244725738397,8450.301687763713,11474.81223628692,474.0,27.58564531799144,21.92005096114834,0.6071097072499535,0.9614604462474644,0.7596153846153846,-0.9889193304389808,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
961,1061,1327.2740740740742,101.2425925925926,52.22222222222222,619.8592592592593,43.04259259259259,1447.537037037037,378.2703703703704,268.18333333333334,1122.4981481481482,1564.874074074074,405.1703703703704,1832.146296296296,1094.2925925925929,2025.2203703703703,442.35925925925926,154.8314814814815,191.71666666666667,1379.8925925925926,1290.8185185185184,166.0425925925926,131.2111111111111,2218.7185185185185,180.0425925925926,2942.761111111111,454.5018518518518,787.6296296296297,373.98703703703706,152.41296296296295,1072.451851851852,409.5574074074074,8832.83888888889,11864.603703703704,540.0,29.091959525134783,23.689428645154635,0.5804516610770554,0.962566844919786,0.7758620689655172,-0.036553836267911,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
971,1071,2809.363888888889,144.2722222222222,62.925,642.8888888888889,538.125,2820.186111111111,431.6,174.98333333333332,1119.6777777777777,2042.861111111111,434.1055555555556,467.1722222222222,1087.7666666666669,2311.336111111111,454.8416666666666,166.63333333333333,193.80833333333337,1412.3055555555557,480.9861111111111,162.5638888888889,103.06666666666666,2107.063888888889,179.04444444444445,140.1472222222222,970.525,664.6805555555555,312.05555555555554,111.45277777777778,985.9638888888888,403.1,9225.322222222225,11789.997222222222,360.0,25.217835035748955,18.18789262353011,0.6926942854871799,0.9523809523809524,0.7578947368421053,1.2925385773060336,FAHNSCC_11B,HN,1,FAHNSCC_11B,stromal cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
1035,1144,1892.695652173913,114.72670807453416,56.06211180124224,618.952380952381,28.149068322981368,2079.3706004140786,415.1552795031056,264.2670807453416,1131.2215320910973,1984.658385093168,454.4265010351967,1659.4306418219462,1097.5486542443064,2340.2256728778466,443.03105590062114,158.0952380952381,173.6728778467909,1502.670807453416,1577.095238095238,166.4120082815735,168.97722567287784,2312.1552795031057,196.4948240165632,1719.583850931677,454.2028985507246,716.5320910973085,338.78674948240166,136.0207039337474,1026.9979296066251,404.9316770186336,9129.443064182196,11954.772256728778,483.0,28.76125765400144,21.41243027152329,0.6676351023680125,0.9545454545454546,0.7570532915360502,-1.464958965427149,FAHNSCC_11B,HN,1,FAHNSCC_11B,tumor cells,,HG_dysplasia_and_stroma_FAHNSCC_11B_3
