,Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_11_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_12_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_13_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_14_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_15_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_16_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_17_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_18_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_19_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_20_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_21_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_22_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_23_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_24_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_25_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_26_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_27_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_28_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_29_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_30_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_31_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_32_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_33_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_34_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_35_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_36_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_37_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_38_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_39_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_40_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_no_tumorales.csv
Carcinoma_AGSCC_2_31_tumorales_no_tumorales.csv,1684.089767911963,769.7231616804698,3683.3328585739855,1055.3540135723708,2517.7063999392303,2824.5270044297577,887.0670445679536,1754.9517281251785,3063.00298174023,645.0800879849027,7612.483618098805,6148.2339086964685,4409.458449367922,4201.649149628524,2796.804133788537,2809.3419983723434,3400.8663944186346,3271.057578424675,4685.914478020239,2375.2440213646914,2607.992602247511,4820.543730412221,1441.0169420213956,0.0,3230.680686239771,3320.0466248625726,3107.409043005391,6465.471134231797,4422.175723032524,562.768223017466,1614.116357271095,4596.387887439751,4948.732105329638,1724.510243080287,1043.1470321203076,379.87715412933136,381.5409015108683,1585.0169238696578,411.34992421740156,627.9595691747073,3868.622937776677,4581.9920772273035,12726.724256909272,4768.554603494932,6457.673577348153,8259.115472358526,9445.936092435079,4407.719223238694,9623.820524182345,9598.432070977738,10919.183849997251,14685.977333239798,14057.557281987398,7147.84114356069,14832.068777941917,12439.160883923954,16104.72107708285,8165.474386945526,16209.434849678677,7811.457385795092,15211.046549308365,13535.585183261886,16140.43460601985,8345.2598192077,4811.30082759777,19246.50754121395,20246.189003394986,26085.462107134168,24475.205612901715,14290.746426244667,12449.067319771946,16027.980514475958,10485.888169007369,15513.304072212171,16436.194517002,18383.2496559979,18224.63739847265,19818.746154789365,16592.225400060164,14668.330934335294,20679.150322330122,13909.691304650252,13285.751056452917,23316.3936688906,29934.249564490936,10658.919300409707,44736.99009924632,19813.66111583604,40432.04900537381,33177.65188617872,28850.34190420992,26571.7370997535,24970.69270719429,33479.84260857455,26970.385191076184,18310.117342588303,22030.873000939457,23379.106192989108,16459.16565808447
Carcinoma_AGSCC_2_32_tumorales_no_tumorales.csv,4570.182494217421,3867.659491595582,6723.978282789883,4202.968636045021,5565.759952812006,5850.796505531369,2831.198426833427,4234.531413032935,6052.874286532669,2802.1099985728792,10800.331849824772,9219.218310551589,7378.436143874936,7186.86465312586,5861.755888737394,648.7143725503004,476.03547249340386,6259.633146539468,7752.41811364886,5483.6389104586315,5742.362417384683,7874.518424673737,4411.6806802348265,3230.680686239771,0.0,6481.931228425295,6261.932120881657,9584.533637294586,7477.5017163419125,3062.324332995276,3341.9250607746058,7799.918417251472,8030.670555270971,1795.4749304039217,3503.2818416506434,3142.4025942871867,3074.510735713571,2799.077263885547,3100.6027890921378,3669.8498595862825,1853.3467002099287,2494.973735637177,11440.860903559458,6926.771802536035,6845.838355449311,9991.29535304329,11544.216941559569,6366.347938339052,12152.904738333693,12326.395135007608,13591.60254345144,16161.225592232233,15513.487794997487,9277.965623121408,15443.30143618556,13750.938004802416,16721.837427567967,8522.833754325553,17613.035743219854,10304.633505089272,17834.172976639704,16667.056788247235,19227.42115594382,10668.013834458032,7165.844874274868,18696.61998569138,19579.83923674454,27495.253499846556,26045.795260170533,15279.378746207207,12987.75813990045,16042.445498340097,10955.658153644823,16401.334948154497,17996.378720106753,20339.788438754687,17479.571638414287,19087.800137168397,15933.6949195183,15696.308101368388,22249.966256947486,13944.985224210803,14372.663337872702,25423.55179784151,31254.9212200204,11291.172475077947,45900.435167779004,21601.019891309224,41480.57015792629,34108.733375866716,29952.529485025156,28196.25089148447,26384.278193914186,34182.36358520624,28591.83824302665,19410.776811115833,20967.352868783626,22200.550121246182,15783.713882757933
Carcinoma_AGSCC_2_33_tumorales_no_tumorales.csv,2085.2910895866075,2656.769992391494,1265.0405464166925,2524.2774174718365,1182.0148879677972,1598.4743302518327,3923.8202975804265,3108.7071026062326,1562.6295800392481,3707.775801140364,4432.578280264978,2956.9075204887513,2031.9981090558838,1897.7232838685684,1737.35842712197,6067.074318134186,6655.854478397079,1381.2665611699633,1590.796856492287,1596.7628024368535,1475.0113029907732,2368.6591117345533,2350.3115225249476,3320.0466248625726,6481.931228425295,0.0,738.6740047772404,3170.486914630828,2242.090125615127,3465.0525104239246,3885.3966170229605,1346.248378778241,1986.9200421509174,4904.277120824845,3442.2601817199497,3394.910671943484,3428.8192809256375,4312.463695782028,3452.294798752294,2846.5036220224524,6780.495311293345,7352.147627435951,14380.401327357078,4039.686079567817,7498.879568104619,7319.135046409359,7764.8132626936,3974.926308940786,7359.106697811727,7110.8521721117295,8395.464060013188,13438.66653404714,12715.488712512306,6033.121131061016,14437.65393242895,11349.923893060402,15689.544965994117,8821.336489493162,14930.520536907245,5741.570729373247,12605.894623938777,10410.554626535455,13083.432604990898,6311.361704895738,3692.3318606353596,20086.366172630846,21217.057348531343,24473.270773563163,22721.23901197032,13448.91522577993,12169.58924601793,16288.595659892719,10654.764830636143,14638.441274794017,14835.812460879142,16366.75180760794,19370.71452302201,20849.999918040085,17670.851716149533,13783.843261314307,19085.676932572183,14262.920806932985,12493.669829110055,21083.397386358945,28413.459955205984,10561.653723039508,43322.356790987076,17987.487503584638,39161.70218396488,32080.206170194913,27708.085716732734,24796.801529037963,23494.64799806051,32651.02442021193,25229.043315776224,17183.700799707443,23429.541274623974,24881.65896402349,17594.242860132985
Carcinoma_AGSCC_2_34_tumorales_no_tumorales.csv,2007.6104657715118,2420.9731501164842,1593.9911401572692,2315.340624973504,1143.5032552405542,1748.15933081706,3745.5669433651346,3056.275332581785,1730.5100091733088,3531.6714298166116,4583.779332974405,3452.7420421007237,2462.9696673313247,2256.543863691401,1799.4921459709537,5825.195251959205,6400.719705938967,1706.902864997081,2146.097603904409,1711.3198337905078,1349.649439344728,2207.9590981384804,2213.1089282232647,3107.409043005391,6261.932120881657,738.6740047772404,0.0,3548.290268596553,2577.462380176552,3244.550808627326,3414.775935921409,1618.956697382911,2099.064052793266,4712.861950416782,3104.153086602118,3161.831327353726,3230.1513548439557,3918.8068651780563,3207.0130589957184,2654.278921916764,6392.172147682708,6954.978617532736,14040.181422874006,3541.429275063119,7053.298425555837,6956.232670867351,7465.782169451374,3609.31756214341,7186.337828595303,6997.686098540602,8320.200715559462,13116.314880367152,12401.940664440506,5656.694942214121,14050.115297939887,11016.578561334338,15301.170195925071,8284.432015356715,14612.837597299533,5498.739563574306,12574.298712186777,10555.28160501642,13217.91784817084,6071.20093166648,3152.0701324036713,19545.66226762555,20675.53709755358,24228.235985703996,22504.43664534035,13158.004880621469,11822.064182448845,15811.700799602091,10158.839611724698,14298.989205453923,14620.062621416568,16231.404546079088,18842.07596287908,20308.970646293168,17142.618782587866,13485.467882064626,18859.225360905617,13767.858601777223,12181.643469692655,20984.46844892469,28152.532283611235,10092.456046007828,43076.9170764625,17792.51048004462,38888.2030094694,31791.970904678037,27391.298645634637,24586.726754228388,23255.0150718759,32314.57782703877,25019.24684357492,16875.63559798497,22956.670967690385,24431.633246106776,17072.209410077186
Carcinoma_AGSCC_2_35_tumorales_no_tumorales.csv,5028.587569881609,5782.330135349831,2916.9502360965676,5558.431209236923,4029.589592547046,3762.8254577108764,6880.840730653996,5585.485128093065,3605.7431871133076,6802.879105459039,3456.661312302884,728.6081315927174,2383.3071733420034,2421.7009620230892,3738.0954225810474,9184.46235176827,9788.369767022488,3365.293103019755,1841.4677167664124,4150.8060395200755,3910.7105245500816,4179.4898769032,5195.383702190075,6465.471134231797,9584.533637294586,3170.486914630828,3548.290268596553,0.0,2149.010925547282,6583.626620220788,6886.78955162011,2424.8198817632892,3248.9064607782025,7969.829533264194,6536.570531831692,6486.14686624396,6522.313371160446,7320.132103860181,6580.0292924173855,5951.132476895414,9799.536121071435,10318.231341630892,16584.909298977185,5873.808905673974,9786.394216881381,8515.262248281786,8284.020969603236,6106.371435355043,7362.2598820254325,6815.810550358002,7938.1082902096205,13998.989110694813,13156.012531142305,7115.72303256707,15381.268210198861,12156.069909105023,16602.140941609105,11036.625008298153,15377.627004903272,6295.434891676285,11775.841084163647,8300.160840448663,11013.873503445191,6653.709277683442,5449.723032700609,21318.7347777327,22500.011991660198,24472.0634595202,22613.319513111066,14681.145330252211,13707.385311004504,17647.86584189045,12336.529592136714,15351.493810456754,15320.413036988402,16491.83708923474,20715.79377223421,22150.007067976512,19032.410521140006,14977.615494026853,19622.072414336322,15668.624620184371,13915.993899081197,20796.65733352087,28460.256461852827,11869.792550612066,43585.4193391485,18185.81693151757,39562.7587224486,32761.01584510161,28372.098921313744,24915.70438922234,24016.174349536785,33295.1377611203,25303.61178393443,17882.71544759723,24859.574690122645,26360.897514942346,18954.715725398266
Carcinoma_AGSCC_2_36_tumorales_no_tumorales.csv,2922.7456795101275,3772.3296658808085,1144.3359397224965,3506.3432775406177,2158.4394923601735,1643.3457830720497,4763.697800340158,3457.258786460568,1490.2718266292213,4709.310001021809,4770.555297570066,1777.8427511684934,707.2713895713653,566.0570015554713,1736.0768857728115,7100.083821970743,7714.329936489216,1247.6810543669953,1423.3822524716052,2071.9668538995043,2287.046794165777,4487.477525171112,3077.3157126744104,4422.175723032524,7477.5017163419125,2242.090125615127,2577.462380176552,2149.010925547282,0.0,4560.079326083914,5361.902202715317,2390.5744813766887,3644.6642201703517,5857.926353194481,4662.512280516997,4462.789955129188,4431.387379927954,5442.009815163654,4514.730145928835,3878.794723521991,7957.616714849815,8560.84473219309,15476.436229589079,5336.430865683344,8840.082102032216,8855.398415114543,9171.426671876867,5194.041409826836,8585.723430423528,8170.122682610582,9389.271718219325,14871.551428643985,14126.931604369283,7429.6246465700415,15807.994899709245,12825.835055830306,17055.032039888134,10441.503144482682,16346.875514359457,7128.077632821884,13409.479208310262,10281.711383300048,12997.146091361039,7633.851004291418,5085.389474691661,21102.313660753054,22179.949381598777,25767.640890311115,23966.020344814468,15279.391671160487,13925.19167530175,17645.69826579536,12135.677302105094,16078.878662259829,16443.566800690594,17800.271150034612,20259.980993995614,21789.99080904771,18560.960245712053,15583.22656076038,20718.786493550615,15577.003282893425,14380.686486063041,22271.152141016206,29732.198185306046,11913.914657483978,44810.25825517586,19432.77973513547,40681.03023513237,33715.071358552064,29303.50415089686,26182.304530613383,25112.185271493923,34115.069125159585,26590.775005134088,18765.91646163593,24203.05055435836,25597.122675350853,18472.34469688885
Carcinoma_AGSCC_2_37_tumorales_no_tumorales.csv,1789.38553699094,1109.5620310948495,3797.8016747456763,1278.1638379516585,2626.286209446618,2964.9972835221665,711.0136920422328,1818.3413371653062,3179.0268603234927,478.08863287520876,7800.717546672415,6279.6243427842965,4505.295922322806,4276.012287088984,2893.842700273052,2621.7649478780327,3209.986157228238,3381.008095147788,4783.494147856159,2587.1615983953734,2764.3564946361194,5080.769388037897,1562.635257947384,562.768223017466,3062.324332995276,3465.0525104239246,3244.550808627326,6583.626620220788,4560.079326083914,0.0,1587.6933639449558,4761.848832886605,5179.941334127544,1486.9723645760166,1064.7243807469654,553.7691365725352,608.0857936218007,1254.5475903100112,732.7456058254268,836.5224945024465,3548.329397910057,4261.7307071371915,12527.75852200084,4772.535664047483,6309.710706890909,8289.684127560018,9515.97344451275,4329.657451486201,9768.789590280392,9754.662938099673,11091.245941006788,14719.718390113792,14085.874686841948,7220.268882400869,14750.314840456118,12461.096838274634,16024.889763623176,8057.231191986731,16236.961725132822,7933.293967536272,15392.361134259612,13739.882441056245,16367.02784583938,8427.23334084821,4850.556405183772,19114.71521124444,20107.218753400724,26124.38745333314,24528.157515798077,14330.740213649357,12428.513546790313,15925.4801251963,10365.717475999209,15480.260778995955,16521.672249346833,18525.640146561032,18075.02990869613,19675.92218098125,16423.612811604537,14700.925486920758,20740.552818954704,13793.852513984186,13335.688934367428,23447.97848615522,29967.450916476784,10549.286912109294,44790.261143078045,19899.18020756449,40474.18156643619,33210.54907176528,28873.02680740118,26633.632446875363,25042.66461792523,33436.26227060754,27033.646020642853,18334.821044337907,21858.33425373131,23210.44216686181,16316.796679043717
Carcinoma_AGSCC_2_38_tumorales_no_tumorales.csv,3014.7917908950544,1877.4143174228705,4480.5615098313565,2100.839288073233,3309.706928968961,3881.7891870871736,1993.9667090432547,3317.934579170046,4086.986648337375,1372.3452759743645,7506.906621962754,6748.961556850489,5384.673139665909,5187.015801478765,3876.2869243505547,2885.7164864087013,3405.184265284217,4320.221885439191,5410.070368881642,3465.5535789543565,3188.7815465459903,4578.149957705344,2743.271478841451,1614.116357271095,3341.9250607746058,3885.3966170229605,3414.775935921409,6886.78955162011,5361.902202715317,1587.6933639449558,0.0,4658.45237487182,4798.237972748798,2320.1961355912613,1681.6773953617922,1515.42245224137,1807.0547695200603,1850.4480150623292,1676.3369596810467,2032.0023831537055,3524.7531771956815,4222.354362473315,12635.635334414845,4331.910462766953,5629.184826272224,7285.570096903892,8629.532665767141,4175.220690422584,8994.183169605847,9108.506726508258,10368.824345958044,13699.990322107955,13061.980515971105,6302.649718244811,13653.031887853187,11410.085288661716,14928.760467101953,6913.649148889459,15204.356810215777,7141.632210645612,14650.92143950694,13361.045660930093,15922.942953660775,7657.914626365768,4312.569230673451,18111.200995038696,19169.170726748773,25111.985906352445,23544.67140963486,13175.719571822714,11237.929878884564,14787.485652713589,9271.522384428834,14396.74887981414,15481.449120076946,17550.57835068856,17256.668585660693,18780.739750574667,15565.231948426788,13569.606943417075,19728.76823519045,12669.678451709024,12173.001876372917,22543.824618873216,28938.347146348577,9452.696691654688,43698.565555797955,18933.550222457856,39367.25171788396,32082.155822189918,27784.627301516244,25655.685345867616,23978.00868845427,32346.850554676832,26043.038300051077,17250.526005882053,21356.537423886522,22914.43955077046,15473.800927663995
Carcinoma_AGSCC_2_39_tumorales_no_tumorales.csv,3298.7801171128235,3961.174949453627,1658.6819603963856,3698.3340665062924,2318.6637980741184,2253.947823603511,5175.199332974286,4024.250334235291,2179.7393292939337,5012.607724312004,3299.177197644915,2578.9695692612995,2060.6946101504877,2027.8066472219136,2348.4090054153867,7377.39657569637,7962.6770680803675,1945.5562465129294,1441.961564219933,2417.233246768581,2232.5189146446346,2140.1617729117843,3526.583593439698,4596.387887439751,7799.918417251472,1346.248378778241,1618.956697382911,2424.8198817632892,2390.5744813766887,4761.848832886605,4658.45237487182,0.0,1501.912421060056,6208.955077879095,4678.0663470167265,4665.216277258615,4736.685580430303,5466.961458239151,4758.341482400372,4143.717842764521,7952.66678741528,8492.369993063234,15186.092583269457,4622.842364283906,8169.66856697805,7033.993651272335,7267.487009353919,4752.039322678081,6668.175398077889,6352.371303284355,7592.8782709918605,12979.183989258656,12207.291549682826,5804.271302283099,14180.940075792943,10941.013542304336,15427.21636041302,8949.455523218521,14432.675904904901,5199.068643703788,11788.228084892202,9249.788329187428,11951.81661071925,5802.739752209398,4057.7884519204167,20022.848151206337,21200.079192015277,23839.9271905367,22045.77884781036,13190.574228973119,12094.224396007676,16198.944949743774,10654.886737836016,14228.614128535364,14330.10816389508,15739.940415495426,19428.628431933364,20841.00957325774,17747.763312509203,13510.368580157485,18565.534810104873,14130.233722720035,12297.106560737988,20360.26025904417,27803.495403375466,10400.284587098467,42781.6707647623,17366.026637958927,38665.94605911421,31660.070335050783,27265.36155040926,24166.339783447635,23009.784694465372,32237.466146472118,24584.55982887356,16758.79680932783,23655.141576600934,25249.67552998363,17693.270319064908
Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,4020.7223274631374,4315.511460682803,2923.8080871506627,4323.196444503354,3128.9336785366613,3482.8130218795072,5745.402124954201,5054.655206684296,3447.790931090456,5470.606781561783,2917.9789057497524,3639.781817684506,3319.3334028349404,3270.536981878617,3472.1709080676565,7580.809660938064,8079.143891945584,3179.3309079324345,2462.5856856612227,3494.010964005055,3297.278188317964,1363.0630450917392,4278.845716682763,4948.732105329638,8030.670555270971,1986.9200421509174,2099.064052793266,3248.9064607782025,3644.6642201703517,5179.941334127544,4798.237972748798,1501.912421060056,0.0,6627.931280934679,4593.540856592506,5058.695880289289,5123.601177299749,5538.1488233882055,4957.638422603299,4630.840689062597,7808.572913767696,8261.996785383719,14621.926233444925,4041.7760326815373,7609.265739922705,6076.145978898692,6235.170030086734,4226.611417250604,5603.455046616205,5270.74682678058,6555.772429875526,11970.840328148452,11183.804416940005,4928.587538885342,13212.970680701272,9942.981717688088,14452.537724133868,8415.484141577772,13412.575037552551,4175.835447302585,10760.021105894779,8702.205664182584,11303.609943200712,4677.993325386963,3448.0900437242126,19299.441105702896,20547.366823821405,22778.896288292948,20982.468611406257,11998.969031727169,10892.993269237648,15275.790036636947,9808.760790872062,13229.07698119634,13090.368035895848,14484.922905170226,18868.82063614574,20210.974445919564,17190.065480179517,12323.398608054777,17410.75326198332,13294.133273437716,11164.916911153312,19216.24920750477,26745.78836167854,9555.186716429425,41578.294373450655,16232.936467880094,37481.231233973915,30494.35964411528,26155.18657120582,23053.54604710076,21791.609585722184,31220.719188378836,23480.970877663563,15661.331974819952,23121.6570277616,24711.134324070492,17151.850242310888
Carcinoma_AGSCC_2_40_tumorales_no_tumorales.csv,2959.25070271553,2357.9292663547167,5103.0547666457205,2597.4798461383784,3958.5395246380704,4235.151259306961,1144.4833126539381,2520.8259042407985,4431.084191413929,1237.3453124143057,9268.868985253655,7603.351986880192,5753.043069741855,5566.649082832342,4252.642746352756,1341.3084440987707,1955.0146890307763,4647.481420409964,6150.775239286109,3877.75078464747,4128.97714190215,6500.663465528304,2794.5399385094015,1724.510243080287,1795.4749304039217,4904.277120824845,4712.861950416782,7969.829533264194,5857.926353194481,1486.9723645760166,2320.1961355912613,6208.955077879095,6627.931280934679,0.0,2324.8977829230207,1597.76370791892,1529.5242236476565,1662.3261077822617,1799.0660945364968,2100.9566329609443,2721.205515155789,3485.9598055767383,12132.872933355095,6031.494317930285,6945.931125893311,9430.769831852402,10778.014284703957,5539.842916359909,11096.718448743753,11099.787888925315,12430.15558519756,15817.60580166816,15171.559853975841,8467.134367734005,15562.5881917718,13489.751256859949,16845.788297732335,8686.561221397717,17308.601651969875,9259.745529468084,16728.811427754998,15194.117179306984,17812.532579420986,9735.008283607276,6147.051155077871,19366.25228394904,20284.53278187694,27224.151441309557,25686.20029254971,15266.185865080382,13224.189906437185,16508.502894335914,11118.325928379794,16391.222037103842,17672.87044534965,19780.68263197039,18192.486592025103,19806.268326360336,16616.808004456354,15654.813517137409,21891.42570048164,14361.324478301824,14283.4000557258,24747.285895907196,31034.796737006698,11358.034855052345,45817.41301386698,21120.170556224664,41463.23955013853,34155.54248272744,29867.37105943028,27819.96514616916,26140.26033996356,34305.0590104079,28195.372671070385,19333.48834838402,21739.79233556176,22941.017293622466,16476.202149507815
Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,2084.5915447371735,1147.3941246309291,3866.4735633611785,1542.7751889041617,2716.4471170389133,3129.309606120913,1699.7889641031045,2413.707156752164,3331.650914966884,1213.268040006214,7446.2229941900705,6316.306293330466,4674.546389079182,4432.552293927167,3024.041777450052,3054.494603530946,3510.822791571513,3559.2552049559154,4825.954319884852,2769.957412276547,2800.823887357466,4439.974489808686,1861.8601567030098,1043.1470321203076,3503.2818416506434,3442.2601817199497,3104.153086602118,6536.570531831692,4662.512280516997,1064.7243807469654,1681.6773953617922,4678.0663470167265,4593.540856592506,2324.8977829230207,0.0,1022.6379737480262,1121.4348376554544,1238.893289735551,960.1037812450729,1196.8958281421412,3490.1184130084916,4142.726917364561,12148.347098655593,3883.2805279819354,5714.0034723811,7431.702582302786,8624.604974046137,3466.942540319525,8884.081524048503,8888.825104560872,10210.870292166586,13861.052655391091,13228.477792325062,6339.089712246015,14007.121794403116,11613.444097650972,15280.000015209516,7421.240434235888,15383.86170400872,7051.516860762863,14510.66840556671,13221.114967376565,15761.187640704424,7542.635457436947,3957.3360889011237,18566.47536058895,19582.63344868937,25262.297420575756,23659.36121533736,13432.856417156061,11583.562257262993,15273.650182219551,9660.568327545874,14678.089069054507,15591.716782030713,17547.704141699527,17581.530904457348,19167.38585485219,15910.52011393349,13809.063735977898,19861.706072350033,13171.054856630912,12446.845964225024,22531.270822786177,29109.272453204354,9824.762458791472,43880.5945565041,19008.270258212484,39574.70079441852,32334.429985562852,28024.353267832023,25758.663585685477,24127.95014961212,32653.064966020418,26155.404871497758,17471.37816126866,21411.803067441815,22761.569909328922,15809.498292247608
